,exp,it,res,all,time
0,15,0,618659840,73467904,16713.794921875
1,15,1,337641472,73467904,29.728351593017578
2,15,2,337641472,73467904,28.738271713256836
3,15,3,337641472,73467904,28.72528076171875
4,16,0,339738624,77662208,53.506561279296875
5,16,1,352321536,77662208,31.247615814208984
6,16,2,331350016,77662208,30.33260726928711
7,16,3,331350016,77662208,30.055648803710938
8,17,0,576716800,86056960,35.330078125
9,17,1,559939584,86050816,35.936832427978516
10,17,2,562036736,86050816,36.978271484375
11,17,3,580911104,86050816,36.43791961669922
12,18,0,1073741824,102828032,40.98323059082031
13,18,1,1073741824,102828032,39.69161605834961
14,18,2,1042284544,102828032,39.46217727661133
15,18,3,1073741824,102828032,37.29148864746094
16,19,0,2065694720,136382464,40.757057189941406
17,19,1,2099249152,136384000,38.733280181884766
18,19,2,2099249152,136382464,38.898494720458984
19,19,3,2099249152,136382464,38.94694519042969
20,20,0,4087349248,203491328,44.9172477722168
21,20,1,4089446400,203491328,44.8171501159668
22,20,2,4020240384,203491328,42.52931213378906
23,20,3,4089446400,203491328,44.80441665649414
24,21,0,7992246272,337709056,53.59638214111328
25,21,1,7858028544,337709056,54.47724914550781
26,21,2,7990149120,337709056,54.441375732421875
27,21,3,7858028544,337709056,54.1973762512207
28,22,0,15934160896,606144512,100.84326171875
29,22,1,16202596352,606144512,100.64380645751953
30,22,2,15936258048,606144512,101.15811157226562
31,22,3,15936258048,606144512,100.33539581298828
32,23,0,31555846144,1143015424,196.71888732910156
33,23,1,31555846144,1143015424,197.119140625
34,23,2,31555846144,1143016960,196.44003295898438
35,23,3,31555846144,1143015424,196.96246337890625
36,24,0,62795022336,2216757248,389.22552490234375
37,24,1,62862131200,2216757248,595.9708251953125
38,24,2,63866667008,2216757248,782.9190063476562
39,24,3,63866667008,2216757248,426.312744140625
