,exp,it,res,all,time
0,15,0,595591168,73467904,16713.669921875
1,15,1,337641472,73467904,29.587871551513672
2,15,2,316669952,73467904,28.517536163330078
3,15,3,316669952,73730048,28.581151962280273
4,16,0,318767104,77662208,53.263648986816406
5,16,1,318767104,77662208,31.108383178710938
6,16,2,318767104,77662208,29.995712280273438
7,16,3,318767104,77662208,29.986591339111328
8,17,0,532676608,86050816,35.164737701416016
9,17,1,532676608,86050816,35.552799224853516
10,17,2,528482304,86050816,36.825504302978516
11,17,3,528482304,86050816,37.03532791137695
12,18,0,1019215872,103352320,40.783870697021484
13,18,1,1015021568,102828032,39.331295013427734
14,18,2,1015021568,102828032,39.05964660644531
15,18,3,1012924416,102828032,37.12732696533203
16,19,0,1912602624,136382464,40.54924774169922
17,19,1,1912602624,136382464,39.499393463134766
18,19,2,1912602624,136382464,38.66019058227539
19,19,3,1912602624,136382464,38.7088623046875
20,20,0,3800039424,203491328,44.620574951171875
21,20,1,3800039424,203491328,44.5280647277832
22,20,2,3800039424,203491328,42.24873733520508
23,20,3,3800039424,203491328,44.54671859741211
24,21,0,7436500992,337709056,56.294654846191406
25,21,1,7436500992,337709056,56.17414474487305
26,21,2,7436500992,337709056,57.153568267822266
27,21,3,7436500992,337709056,56.871360778808594
28,22,0,14841544704,606144512,107.57926177978516
29,22,1,14841544704,606144512,106.4741439819336
30,22,2,14841544704,606144512,106.98467254638672
31,22,3,14841544704,606144512,106.27497863769531
32,23,0,29387390976,1143015424,207.95298767089844
33,23,1,29387390976,1143015424,208.38304138183594
34,23,2,29387390976,1143015424,207.6664581298828
35,23,3,29387390976,1143015424,208.17503356933594
36,24,0,59552825344,2216757248,413.7639465332031
37,24,1,59552825344,2216757248,620.5217895507812
38,24,2,59552825344,2216757248,805.507568359375
39,24,3,59552825344,2216757248,449.21893310546875
