,exp,it,res,all,time
0,15,0,618659840,73467904,16714.880859375
1,15,1,337641472,73467904,29.700960159301758
2,15,2,337641472,73467904,28.616416931152344
3,15,3,337641472,73467904,28.652639389038086
4,16,0,339738624,77662208,53.35660934448242
5,16,1,352321536,77662208,31.163808822631836
6,16,2,331350016,77662208,30.185632705688477
7,16,3,331350016,77662208,30.23855972290039
8,17,0,576716800,86056960,35.2573127746582
9,17,1,559939584,86050816,35.88684844970703
10,17,2,562036736,86050816,36.88886260986328
11,17,3,580911104,86050816,36.384830474853516
12,18,0,1073741824,102828032,40.94527816772461
13,18,1,1073741824,102828032,39.5761604309082
14,18,2,1042284544,102828032,39.44521713256836
15,18,3,1073741824,102828032,37.299007415771484
16,19,0,2065694720,136382464,40.716190338134766
17,19,1,2099249152,136384000,38.707393646240234
18,19,2,2099249152,136382464,38.85804748535156
19,19,3,2099249152,136382464,38.92822265625
20,20,0,4087349248,203491328,44.85776138305664
21,20,1,4089446400,203491328,44.781761169433594
22,20,2,4020240384,203491328,42.45052719116211
23,20,3,4089446400,203491328,44.75660705566406
24,21,0,7992246272,337709056,54.46089553833008
25,21,1,7858028544,337709056,55.45811080932617
26,21,2,7990149120,337709056,55.369598388671875
27,21,3,7858028544,337709056,55.096702575683594
28,22,0,15934160896,606144512,104.30470275878906
29,22,1,16202596352,606144512,104.12380981445312
30,22,2,15936258048,606144512,104.5755844116211
31,22,3,15936258048,606144512,103.92400360107422
32,23,0,31555846144,1143015424,203.17359924316406
33,23,1,31555846144,1143015424,203.52700805664062
34,23,2,31555846144,1143016960,202.83999633789062
35,23,3,31555846144,1143015424,203.282470703125
36,24,0,62795022336,2216757248,402.9593200683594
37,24,1,62862131200,2216757248,609.7979125976562
38,24,2,63866667008,2216757248,795.7269897460938
39,24,3,63866667008,2216757248,439.22265625
