,exp,it,res,all,time
0,15,0,356515840,76905472,28212.484375
1,15,1,337641472,111536128,17.868831634521484
2,15,2,337641472,111536128,14.978848457336426
3,15,3,337641472,111536128,14.880767822265625
4,16,0,337641472,153774080,15.082207679748535
5,16,1,316669952,153774080,14.271136283874512
6,16,2,295698432,153774080,14.442720413208008
7,16,3,295698432,153911808,15.164064407348633
8,17,0,385875968,238256128,18.694944381713867
9,17,1,350224384,238249984,15.752832412719727
10,17,2,350224384,238249984,17.538015365600586
11,17,3,369098752,238249984,17.883392333984375
12,18,0,641728512,408240640,20.405120849609375
13,18,1,641728512,408240640,20.024063110351562
14,18,2,677380096,408240640,18.908416748046875
15,18,3,641728512,408240640,19.527103424072266
16,19,0,1184890880,745105408,20.195327758789062
17,19,1,1251999744,745106944,21.032543182373047
18,19,2,1251999744,745105408,20.0468807220459
19,19,3,1251999744,745105408,19.888896942138672
20,20,0,2329935872,1420912640,22.762975692749023
21,20,1,2332033024,1420912640,20.757152557373047
22,20,2,2329935872,1420912640,21.96691131591797
23,20,3,2332033024,1420912640,23.23276710510254
24,21,0,4622123008,2772527104,32.331966400146484
25,21,1,4487905280,2772527104,30.809375762939453
26,21,2,4620025856,2772527104,31.255136489868164
27,21,3,4622123008,2772527104,30.30019187927246
28,22,0,9200205824,5475756032,64.12886047363281
29,22,1,9200205824,5475756032,67.27244567871094
30,22,2,8933867520,5475756032,68.74198150634766
31,22,3,8933867520,5475756032,68.30316925048828
32,23,0,17557356544,10882213888,182.21292114257812
33,23,1,17557356544,10882213888,137.96377563476562
34,23,2,17557356544,10882215424,134.60211181640625
35,23,3,17557356544,10882213888,138.0338592529297
36,24,0,35878076416,21695129600,264.57086181640625
37,24,1,36951818240,21695129600,253.44656372070312
38,24,2,35875979264,21695129600,288.7188415527344
39,24,3,35875979264,21695129600,346.3600769042969
