,exp,it,res,all,time
0,15,0,356515840,76905472,28212.21875
1,15,1,337641472,111536128,18.21708869934082
2,15,2,337641472,111536128,14.92745590209961
3,15,3,337641472,111536128,14.872096061706543
4,16,0,337641472,153774080,15.119135856628418
5,16,1,316669952,153774080,14.327872276306152
6,16,2,295698432,153774080,14.46662425994873
7,16,3,295698432,153911808,15.233183860778809
8,17,0,385875968,238256128,18.6147518157959
9,17,1,348127232,238249984,15.77836799621582
10,17,2,350224384,238249984,17.5402889251709
11,17,3,369098752,238249984,17.898303985595703
12,18,0,641728512,408240640,20.440736770629883
13,18,1,641728512,408240640,20.00009536743164
14,18,2,677380096,408240640,18.904191970825195
15,18,3,641728512,408240640,19.463775634765625
16,19,0,1184890880,745105408,20.161279678344727
17,19,1,1251999744,745106944,21.263103485107422
18,19,2,1251999744,745105408,20.102848052978516
19,19,3,1251999744,745105408,19.897216796875
20,20,0,2329935872,1420912640,22.853408813476562
21,20,1,2332033024,1420912640,20.700416564941406
22,20,2,2329935872,1420912640,21.936351776123047
23,20,3,2332033024,1420912640,23.2390079498291
24,21,0,4622123008,2772527104,30.38719940185547
25,21,1,4487905280,2772527104,28.023775100708008
26,21,2,4620025856,2772527104,30.056480407714844
27,21,3,4622123008,2772527104,29.057600021362305
28,22,0,9200205824,5475756032,57.34105682373047
29,22,1,9200205824,5475756032,62.15206527709961
30,22,2,8933867520,5475756032,62.592254638671875
31,22,3,8933867520,5475756032,62.431678771972656
32,23,0,17557356544,10882213888,171.42355346679688
33,23,1,17557356544,10882213888,126.25801849365234
34,23,2,17557356544,10882215424,123.03734588623047
35,23,3,17557356544,10882213888,126.1266860961914
36,24,0,35878076416,21695129600,240.11526489257812
37,24,1,36951818240,21695129600,232.23126220703125
38,24,2,35875979264,21695129600,268.3054504394531
39,24,3,35875979264,21695129600,326.27288818359375
