,exp,it,res,all,time
0,15,0,356515840,76905472,28212.732421875
1,15,1,337641472,111536128,18.15078353881836
2,15,2,337641472,111536128,14.971776008605957
3,15,3,337641472,111536128,14.902591705322266
4,16,0,337641472,153774080,15.128447532653809
5,16,1,316669952,153774080,14.306400299072266
6,16,2,295698432,153774080,14.509599685668945
7,16,3,295698432,153911808,15.280960083007812
8,17,0,385875968,238256128,18.799007415771484
9,17,1,348127232,238249984,15.79366397857666
10,17,2,350224384,238249984,17.600543975830078
11,17,3,369098752,238249984,17.9616641998291
12,18,0,641728512,408240640,20.53878402709961
13,18,1,641728512,408240640,20.073183059692383
14,18,2,677380096,408240640,18.904895782470703
15,18,3,641728512,408240640,19.54694366455078
16,19,0,1184890880,745105408,20.240671157836914
17,19,1,1251999744,745106944,21.23574447631836
18,19,2,1251999744,745105408,20.134784698486328
19,19,3,1251999744,745105408,19.96348762512207
20,20,0,2329935872,1420912640,23.01193618774414
21,20,1,2332033024,1420912640,20.76470375061035
22,20,2,2329935872,1420912640,21.985248565673828
23,20,3,2332033024,1420912640,23.284832000732422
24,21,0,4622123008,2772527104,31.860288619995117
25,21,1,4487905280,2772527104,29.24505615234375
26,21,2,4620025856,2772527104,30.13724708557129
27,21,3,4622123008,2772527104,29.178144454956055
28,22,0,9200205824,5475756032,59.499839782714844
29,22,1,9200205824,5475756032,63.67744064331055
30,22,2,8933867520,5475756032,65.66492462158203
31,22,3,8933867520,5475756032,65.3232650756836
32,23,0,17557356544,10882213888,119.52937316894531
33,23,1,17557356544,10882213888,132.11964416503906
34,23,2,17557356544,10882215424,126.81660461425781
35,23,3,17557356544,10882213888,132.0253143310547
36,24,0,35878076416,21695129600,253.18992614746094
37,24,1,36951818240,21695129600,241.02044677734375
38,24,2,35875979264,21695129600,276.4309387207031
39,24,3,35875979264,21695129600,333.609130859375
