,exp,it,res,all,time
0,15,0,601882624,77797376,16695.66015625
1,15,1,322961408,77797376,85.42115020751953
2,15,2,322961408,77797376,84.38349151611328
3,15,3,322961408,77797376,83.4653091430664
4,16,0,492830720,82909184,116.45884704589844
5,16,1,492830720,81991680,89.48818969726562
6,16,2,488636416,81991680,89.90342712402344
7,16,3,492830720,81991680,87.72249603271484
8,17,0,845152256,90642432,89.71810913085938
9,17,1,845152256,90380288,88.9975357055664
10,17,2,840957952,90380288,104.19010925292969
11,17,3,845152256,90380288,88.98371124267578
12,18,0,1612709888,107157504,92.63286590576172
13,18,1,1614807040,107157504,91.33106994628906
14,18,2,1614807040,107157504,92.91964721679688
15,18,3,1612709888,107157504,95.33650970458984
16,19,0,3168796672,140711936,93.0929946899414
17,19,1,3135242240,140711936,91.04080200195312
18,19,2,3135242240,140711936,91.6435546875
19,19,3,3135242240,140711936,92.4903335571289
20,20,0,6239027200,207820800,95.60832214355469
21,20,1,6236930048,207820800,97.19312286376953
22,20,2,6239027200,207820800,96.68550109863281
23,20,3,6239027200,207820800,94.80937957763672
24,21,0,12444499968,342038528,160.4363250732422
25,21,1,12444499968,342038528,162.15965270996094
26,21,2,12444499968,342038528,161.18470764160156
27,21,3,12444499968,342038528,160.86082458496094
28,22,0,24576524288,610473984,315.41290283203125
29,22,1,24576524288,610473984,312.9721984863281
30,22,2,24576524288,610473984,314.1339416503906
31,22,3,24576524288,610473984,313.4573974609375
32,23,0,49392123904,1147344896,622.2329711914062
33,23,1,49392123904,1147344896,621.6015625
34,23,2,49392123904,1147344896,620.98388671875
35,23,3,49392123904,1147344896,621.0296630859375
