,exp,it,res,all,time
0,15,0,622854144,77797376,16695.90625
1,15,1,343932928,77803520,85.14640045166016
2,15,2,322961408,77797376,83.98969268798828
3,15,3,322961408,77797376,82.95404815673828
4,16,0,503316480,81991680,116.49420928955078
5,16,1,503316480,81991680,89.17670440673828
6,16,2,505413632,82995200,89.62000274658203
7,16,3,511705088,81997824,87.72838592529297
8,17,0,880803840,90380288,89.77030181884766
9,17,1,880803840,90380288,89.11033630371094
10,17,2,901775360,90380288,104.3309097290039
11,17,3,920649728,90380288,89.07177734375
12,18,0,1769996288,107157504,92.69554901123047
13,18,1,1769996288,107157504,91.48886108398438
14,18,2,1730150400,107157504,93.09295654296875
15,18,3,1734344704,107157504,95.49199676513672
16,19,0,3271557120,140711936,94.07023620605469
17,19,1,3305111552,140711936,91.26630401611328
18,19,2,3202351104,140711936,91.85289764404297
19,19,3,3202351104,140711936,92.56339263916016
20,20,0,6677331968,207820800,95.78889465332031
21,20,1,6744440832,207820800,97.44022369384766
22,20,2,6476005376,207820800,97.02448272705078
23,20,3,6746537984,207820800,95.36217498779297
24,21,0,13017022464,342038528,151.2046661376953
25,21,1,13153337344,342038528,151.70985412597656
26,21,2,13421772800,342038528,151.9943084716797
27,21,3,13421772800,342038528,151.57408142089844
28,22,0,26493321216,610473984,294.0498352050781
29,22,1,26493321216,610473984,293.0299072265625
30,22,2,26224885760,610473984,293.3458251953125
31,22,3,26495418368,610473984,292.7464599609375
32,23,0,51038388224,1147344896,581.7059936523438
33,23,1,51575259136,1147344896,581.1143798828125
34,23,2,51575259136,1147344896,580.7732543945312
35,23,3,52649000960,1147344896,580.8185424804688
