,exp,it,res,all,time
0,15,0,358612992,155206656,28059.869140625
1,15,1,341835776,192008192,42.692543029785156
2,15,2,320864256,192005120,40.81737518310547
3,15,3,320864256,192141312,41.731327056884766
4,16,0,385875968,310907904,45.46857452392578
5,16,1,385875968,311329280,43.87120056152344
6,16,2,383778816,311330816,43.255550384521484
7,16,3,392167424,311017472,44.27628707885742
8,17,0,706740224,546982400,51.80915069580078
9,17,1,706740224,546982400,49.976318359375
10,17,2,706740224,546982400,50.16569519042969
11,17,3,725614592,547146240,49.86579132080078
12,18,0,1337982976,1025473024,54.93059158325195
13,18,1,1337982976,1025473024,53.91263961791992
14,18,2,1300234240,1024434176,57.485313415527344
15,18,3,1337982976,1024434176,53.39321517944336
16,19,0,2558525440,1966880768,54.30656051635742
17,19,1,2558525440,1966880768,54.154945373535156
18,19,2,2558525440,1966880768,56.20595169067383
19,19,3,2556428288,1966880768,55.326175689697266
20,20,0,5052039168,3860084736,59.53919982910156
21,20,1,5054136320,3860084736,57.974849700927734
22,20,2,5056233472,3860084736,58.87702560424805
23,20,3,5056233472,3860084736,59.785953521728516
24,21,0,10185867264,7646492672,76.30022430419922
25,21,1,10053746688,7646492672,72.39043426513672
26,21,2,9781116928,7646492672,71.3463363647461
27,21,3,10053746688,7646492672,71.44153594970703
28,22,0,20298334208,15219308544,163.72557067871094
29,22,1,19761463296,15219308544,160.11219787597656
30,22,2,19761463296,15219308544,158.68777465820312
31,22,3,19761463296,15219308544,160.04019165039062
32,23,0,40263221248,30365644288,325.22564697265625
33,23,1,40263221248,30365644288,330.4800720214844
34,23,2,40263221248,30365644288,325.7403564453125
35,23,3,40263221248,30365644288,327.9667663574219
