,exp,it,res,all,time
0,15,0,358612992,155206656,28059.142578125
1,15,1,341835776,192008192,42.68425750732422
2,15,2,320864256,192005120,40.8359375
3,15,3,320864256,192141312,41.73884963989258
4,16,0,385875968,310907904,45.42371368408203
5,16,1,385875968,311329280,43.82761764526367
6,16,2,383778816,311330816,43.23673629760742
7,16,3,392167424,311017472,44.20460891723633
8,17,0,706740224,546982400,51.74816131591797
9,17,1,706740224,546982400,49.934688568115234
10,17,2,706740224,546982400,50.166847229003906
11,17,3,725614592,547146240,49.815040588378906
12,18,0,1337982976,1025473024,54.87120056152344
13,18,1,1337982976,1025473024,53.914878845214844
14,18,2,1300234240,1024434176,57.45888137817383
15,18,3,1337982976,1024434176,53.4007682800293
16,19,0,2558525440,1966880768,54.33955383300781
17,19,1,2558525440,1966880768,54.220767974853516
18,19,2,2558525440,1966880768,56.192222595214844
19,19,3,2556428288,1966880768,54.89023971557617
20,20,0,5052039168,3860084736,59.389888763427734
21,20,1,5054136320,3860084736,57.97267150878906
22,20,2,5056233472,3860084736,58.81856155395508
23,20,3,5056233472,3860084736,60.22256088256836
24,21,0,10185867264,7646492672,76.67337799072266
25,21,1,10053746688,7646492672,72.94012451171875
26,21,2,9783214080,7646492672,71.88870239257812
27,21,3,10051649536,7646492672,71.56623840332031
28,22,0,20298334208,15219308544,164.4534454345703
29,22,1,19761463296,15219308544,160.95750427246094
30,22,2,19761463296,15219308544,160.62057495117188
31,22,3,19761463296,15219308544,161.0926055908203
32,23,0,40263221248,30365644288,326.1986389160156
33,23,1,40261124096,30365644288,331.17364501953125
34,23,2,40263221248,30365644288,327.6890869140625
35,23,3,39189479424,30365644288,329.97467041015625
