,exp,it,res,all,time
0,15,0,627048448,79221760,15379.0302734375
1,15,1,331350016,79996928,16.03766441345215
2,15,2,331350016,79221760,15.413375854492188
3,15,3,331350016,79996928,15.115488052368164
4,16,0,402653184,88385536,35.173824310302734
5,16,1,417333248,87610368,17.536832809448242
6,16,2,417333248,87610368,17.469280242919922
7,16,3,417333248,87610368,18.43619155883789
8,17,0,746586112,104625664,30.57356834411621
9,17,1,748683264,104625664,22.109664916992188
10,17,2,748683264,104625664,24.288959503173828
11,17,3,748683264,104625664,22.053119659423828
12,18,0,1413480448,138717184,24.983936309814453
13,18,1,1430257664,137942016,25.8723201751709
14,18,2,1430257664,137945088,25.4451847076416
15,18,3,1411383296,138720256,25.736255645751953
16,19,0,2717908992,205813248,25.454336166381836
17,19,1,2722103296,205813248,23.365312576293945
18,19,2,2753560576,205813248,23.792543411254883
19,19,3,2753560576,205813248,23.55392074584961
20,20,0,5446303744,340030976,28.48428726196289
21,20,1,5381292032,340030976,25.620384216308594
22,20,2,5375000576,340030976,27.424896240234375
23,20,3,5372903424,340030976,27.94054412841797
24,21,0,10554966016,608466432,37.77119827270508
25,21,1,10697572352,608466432,35.80441665649414
26,21,2,10697572352,608466432,33.827903747558594
27,21,3,10697572352,608469504,33.741920471191406
28,22,0,21462253568,1145337344,58.1346549987793
29,22,1,21200109568,1145337344,58.82505416870117
30,22,2,21061697536,1145337344,58.083614349365234
31,22,3,21317550080,1145337344,57.72687911987305
32,23,0,42310041600,2219079168,113.19369506835938
33,23,1,42310041600,2219082240,116.92233276367188
34,23,2,42310041600,2219082240,117.87852478027344
35,23,3,42310041600,2219082240,120.04383850097656
