,exp,it,res,all,time
0,15,0,627048448,79221760,15360.90234375
1,15,1,331350016,79996928,15.980671882629395
2,15,2,331350016,79221760,15.447423934936523
3,15,3,331350016,79996928,15.0829439163208
4,16,0,402653184,88385536,33.445919036865234
5,16,1,417333248,87610368,17.271135330200195
6,16,2,417333248,87610368,17.766111373901367
7,16,3,417333248,87610368,18.38412857055664
8,17,0,746586112,104625664,31.052959442138672
9,17,1,748683264,104625664,22.03081512451172
10,17,2,748683264,104625664,24.07913589477539
11,17,3,748683264,104625664,22.161727905273438
12,18,0,1413480448,138717184,25.324447631835938
13,18,1,1430257664,137942016,25.66160011291504
14,18,2,1430257664,137945088,25.586591720581055
15,18,3,1411383296,138720256,25.28860855102539
16,19,0,2717908992,205813248,25.895872116088867
17,19,1,2722103296,205813248,23.731647491455078
18,19,2,2753560576,205813248,24.237503051757812
19,19,3,2753560576,205813248,24.006175994873047
20,20,0,5446303744,340030976,28.341951370239258
21,20,1,5381292032,340030976,25.540447235107422
22,20,2,5375000576,340030976,27.26892852783203
23,20,3,5372903424,340030976,28.079744338989258
24,21,0,10554966016,608466432,38.892032623291016
25,21,1,10697572352,608466432,36.842529296875
26,21,2,10697572352,608466432,34.843231201171875
27,21,3,10697572352,608469504,34.76464080810547
28,22,0,21462253568,1145337344,64.49382019042969
29,22,1,21200109568,1145337344,64.37091064453125
30,22,2,21061697536,1145337344,64.4263687133789
31,22,3,21317550080,1145337344,64.03421020507812
32,23,0,42310041600,2219079168,125.82300567626953
33,23,1,42310041600,2219082240,129.81234741210938
34,23,2,42310041600,2219082240,130.50592041015625
35,23,3,42310041600,2219082240,132.7156524658203
