,exp,it,res,all,time
0,15,0,627048448,79221760,15365.0908203125
1,15,1,331350016,79996928,15.976832389831543
2,15,2,331350016,79221760,15.491904258728027
3,15,3,331350016,79996928,15.251935958862305
4,16,0,402653184,88385536,34.324127197265625
5,16,1,417333248,87610368,16.646495819091797
6,16,2,417333248,87610368,16.808256149291992
7,16,3,417333248,87610368,17.585983276367188
8,17,0,746586112,104625664,30.984384536743164
9,17,1,748683264,104625664,20.493375778198242
10,17,2,748683264,104625664,24.327680587768555
11,17,3,748683264,104625664,21.640352249145508
12,18,0,1413480448,138717184,24.974655151367188
13,18,1,1430257664,137942016,25.623231887817383
14,18,2,1430257664,137945088,25.143648147583008
15,18,3,1411383296,138720256,25.524927139282227
16,19,0,2717908992,205813248,25.46131134033203
17,19,1,2722103296,205813248,23.800607681274414
18,19,2,2753560576,205813248,24.013824462890625
19,19,3,2753560576,205813248,23.9484806060791
20,20,0,5446303744,340030976,28.439584732055664
21,20,1,5381292032,340030976,25.614303588867188
22,20,2,5375000576,340030976,27.247455596923828
23,20,3,5372903424,340030976,27.866079330444336
24,21,0,10554966016,608466432,39.911582946777344
25,21,1,10697572352,608466432,38.078880310058594
26,21,2,10697572352,608466432,36.29983901977539
27,21,3,10697572352,608469504,36.07670211791992
28,22,0,21462253568,1145337344,68.24044799804688
29,22,1,21200109568,1145337344,68.84627532958984
30,22,2,21061697536,1145337344,68.07273864746094
31,22,3,21317550080,1145337344,67.59552001953125
32,23,0,42310041600,2219079168,133.0777587890625
33,23,1,42310041600,2219082240,136.79087829589844
34,23,2,42310041600,2219082240,137.77513122558594
35,23,3,42310041600,2219082240,139.95001220703125
