,exp,it,res,all,time
0,15,0,627048448,79221760,15349.189453125
1,15,1,331350016,79996928,15.7892484664917
2,15,2,331350016,79221760,15.433631896972656
3,15,3,331350016,79996928,15.160160064697266
4,16,0,402653184,88385536,33.606910705566406
5,16,1,417333248,87610368,17.567808151245117
6,16,2,417333248,87610368,17.589887619018555
7,16,3,417333248,87610368,18.489856719970703
8,17,0,746586112,104625664,30.883167266845703
9,17,1,748683264,104625664,22.180543899536133
10,17,2,748683264,104625664,24.417728424072266
11,17,3,748683264,104625664,22.21721649169922
12,18,0,1413480448,138717184,24.994688034057617
13,18,1,1430257664,137942016,25.452543258666992
14,18,2,1430257664,137945088,24.941600799560547
15,18,3,1411383296,138720256,25.71625518798828
16,19,0,2717908992,205813248,25.76361656188965
17,19,1,2722103296,205813248,23.74928092956543
18,19,2,2753560576,205813248,24.090015411376953
19,19,3,2753560576,205813248,23.872703552246094
20,20,0,5446303744,340030976,28.412351608276367
21,20,1,5381292032,340030976,25.574655532836914
22,20,2,5375000576,340030976,27.267168045043945
23,20,3,5372903424,340030976,27.949216842651367
24,21,0,10554966016,608466432,38.44188690185547
25,21,1,10697572352,608466432,36.37014389038086
26,21,2,10697572352,608466432,34.425086975097656
27,21,3,10697572352,608469504,34.34832000732422
28,22,0,21462253568,1145337344,61.603328704833984
29,22,1,21200109568,1145337344,62.23152160644531
30,22,2,21061697536,1145337344,61.48505783081055
31,22,3,21317550080,1145337344,61.103424072265625
32,23,0,42310041600,2219079168,120.05535888671875
33,23,1,42310041600,2219082240,123.74674987792969
34,23,2,42310041600,2219082240,124.65567779541016
35,23,3,42310041600,2219082240,126.71129608154297
