,exp,it,res,all,time
0,15,0,624951296,77527040,28098.84375
1,15,1,331350016,112943616,13.684320449829102
2,15,2,329252864,113718784,7.532415866851807
3,15,3,329252864,112943616,7.289760112762451
4,16,0,331350016,155809280,10.382047653198242
5,16,1,331350016,155809280,9.453920364379883
6,16,2,331350016,155034112,9.29139232635498
7,16,3,331350016,155034112,9.405440330505371
8,17,0,436207616,239215104,11.239744186401367
9,17,1,455081984,239453184,8.329407691955566
10,17,2,455081984,239453184,8.434623718261719
11,17,3,455081984,239453184,9.001279830932617
12,18,0,796917760,407815168,13.326496124267578
13,18,1,813694976,408352256,12.274239540100098
14,18,2,813694976,407580160,12.592000007629395
15,18,3,761266176,407577088,12.50921630859375
16,19,0,1432354816,745079296,13.033632278442383
17,19,1,1637875712,745063424,12.21679973602295
18,19,2,1535115264,745063424,12.803903579711914
19,19,3,1535115264,745063424,12.026304244995117
20,20,0,2751463424,1418511360,15.427103996276855
21,20,1,3089104896,1418511360,14.130399703979492
22,20,2,2948595712,1418511360,15.168767929077148
23,20,3,2745171968,1418511360,14.128928184509277
24,21,0,5440012288,2765407232,30.974720001220703
25,21,1,5851054080,2765407232,22.97750473022461
26,21,2,5851054080,2765407232,23.40729522705078
27,21,3,5851054080,2765410304,24.45305633544922
28,22,0,10701766656,5459198976,59.678592681884766
29,22,1,12050235392,5459198976,47.56003189086914
30,22,2,11372855296,5459198976,51.61833572387695
31,22,3,11093934080,5459198976,50.265472412109375
32,23,0,21867003904,10846782464,91.61634826660156
33,23,1,21867003904,10846785536,91.40950775146484
34,23,2,21869101056,10846785536,87.6662368774414
35,23,3,21869101056,10846785536,89.51673889160156
