,exp,it,res,all,time
0,15,0,362807296,73313792,27942.431640625
1,15,1,314572800,108730368,13.59391975402832
2,15,2,314572800,108730368,7.5088958740234375
3,15,3,314572800,108730368,7.2824320793151855
4,16,0,316669952,146626560,10.251168251037598
5,16,1,316669952,146626560,9.443967819213867
6,16,2,316669952,146757632,9.317312240600586
7,16,3,333447168,146626560,9.430272102355957
8,17,0,417333248,222418944,10.635552406311035
9,17,1,402653184,222672896,8.382304191589355
10,17,2,402653184,222672896,8.462944030761719
11,17,3,402653184,222672896,9.078240394592285
12,18,0,740294656,374257664,12.662752151489258
13,18,1,740294656,374003712,11.814496040344238
14,18,2,740294656,374003712,11.972448348999023
15,18,3,740294656,374003712,12.622624397277832
16,19,0,1409286144,677173248,13.162367820739746
17,19,1,1390411776,677173248,11.416959762573242
18,19,2,1390411776,677173248,11.91379165649414
19,19,3,1390411776,677173248,11.213055610656738
20,20,0,2734686208,1283512320,14.690400123596191
21,20,1,2600468480,1283512320,13.15174388885498
22,20,2,2600468480,1283512320,12.632991790771484
23,20,3,2600468480,1283512320,12.423232078552246
24,21,0,5425332224,2496190464,30.422624588012695
25,21,1,5425332224,2496190464,19.97760009765625
26,21,2,5425332224,2496190464,20.30486488342285
27,21,3,5425332224,2496190464,21.306528091430664
28,22,0,10802429952,4921546752,53.793663024902344
29,22,1,10531897344,4921546752,40.44627380371094
30,22,2,9995026432,4921546752,46.779808044433594
31,22,3,9995026432,4921546752,45.719486236572266
32,23,0,19138609152,9772259328,80.72032165527344
33,23,1,20212350976,9772259328,81.29961395263672
34,23,2,19675480064,9772259328,78.18598175048828
35,23,3,19675480064,9772259328,80.28399658203125
