,exp,it,res,all,time
0,15,0,599785472,69908480,17920.24609375
1,15,1,299892736,69908480,30.837791442871094
2,15,2,299892736,69908480,29.109439849853516
3,15,3,299892736,69908480,29.274784088134766
4,16,0,299892736,72005632,52.06915283203125
5,16,1,295698432,72141312,28.903711318969727
6,16,2,295698432,72005632,30.310495376586914
7,16,3,295698432,72141312,30.00796890258789
8,17,0,398458880,76206592,34.694366455078125
9,17,1,406847488,76199936,35.059104919433594
10,17,2,398458880,76201984,34.4409294128418
11,17,3,406847488,76199936,34.54380798339844
12,18,0,754974720,84588544,40.64659118652344
13,18,1,750780416,84588544,37.11894226074219
14,18,2,750780416,84588544,39.08268737792969
15,18,3,750780416,84588544,38.18137741088867
16,19,0,1402994688,101365760,38.04703903198242
17,19,1,1421869056,101365760,70.80207824707031
18,19,2,1419771904,101365760,53.08540725708008
19,19,3,1419771904,101365760,585.9795532226562
20,20,0,2740977664,134920192,44.853790283203125
21,20,1,2707423232,134920192,41.34560012817383
22,20,2,2705326080,134920192,39.746238708496094
23,20,3,2705326080,134920192,40.76723098754883
24,21,0,5375000576,202029056,48.33536148071289
25,21,1,5375000576,202029056,45.71775817871094
26,21,2,5372903424,202029056,46.20528030395508
27,21,3,5505024000,202030080,46.14806365966797
28,22,0,10764681216,336246784,85.98035430908203
29,22,1,10764681216,336246784,86.80067443847656
30,22,2,10829692928,336246784,86.4557113647461
31,22,3,10829692928,336246784,85.68637084960938
32,23,0,21887975424,604682240,688.2450561523438
33,23,1,21353201664,604682240,168.15423583984375
34,23,2,21619539968,604682240,168.17581176757812
35,23,3,21621637120,604682240,168.38723754882812
36,24,0,42658168832,1141553152,332.7532043457031
37,24,1,41873833984,1141553152,516.3855590820312
38,24,2,41871736832,1141553152,336.2029724121094
39,24,3,41871736832,1141553152,334.7911376953125
