,exp,it,res,all,time
0,15,0,339738624,60293632,32409.1015625
1,15,1,299892736,94337024,20.502464294433594
2,15,2,299892736,94337024,16.735679626464844
3,15,3,299892736,94337024,16.872543334960938
4,16,0,299892736,118750208,15.827263832092285
5,16,1,295698432,118885888,14.79308795928955
6,16,2,295698432,118750208,16.050399780273438
7,16,3,295698432,118885888,16.577823638916016
8,17,0,295698432,169812992,16.422847747802734
9,17,1,295698432,169672704,15.168031692504883
10,17,2,295698432,169673728,15.087167739868164
11,17,3,295698432,169672704,14.98681640625
12,18,0,436207616,272556544,20.407583236694336
13,18,1,471859200,272556544,18.014911651611328
14,18,2,455081984,271514624,17.857471466064453
15,18,3,455081984,272405504,21.82249641418457
16,19,0,809500672,475200512,34.21446228027344
17,19,1,878706688,475200512,20.116159439086914
18,19,2,843055104,475200512,22.163808822631836
19,19,3,843055104,475200512,49.83977508544922
20,20,0,1522532352,882572288,47.47660827636719
21,20,1,1556086784,882572288,20.286399841308594
22,20,2,1522532352,882572288,21.434240341186523
23,20,3,1520435200,882572288,23.4019832611084
24,21,0,3011510272,1697315840,77.24899291992188
25,21,1,3212836864,1697315840,25.140575408935547
26,21,2,3212836864,1697315840,24.02444839477539
27,21,3,2942304256,1697316864,25.089216232299805
28,22,0,6046089216,3326802944,56.322208404541016
29,22,1,5911871488,3326802944,53.5898551940918
30,22,2,5708447744,3326802944,51.17007827758789
31,22,3,5708447744,3326802944,50.59008026123047
32,23,0,11649679360,6585777152,214.08262634277344
33,23,1,11918114816,6585777152,102.2817611694336
34,23,2,11918114816,6585777152,103.55465698242188
35,23,3,11918114816,6585777152,102.906494140625
36,24,0,23259512832,13103725568,227.16236877441406
37,24,1,23527948288,13103725568,444.9979248046875
38,24,2,22988980224,13103725568,190.64524841308594
39,24,3,22988980224,13103725568,189.93954467773438
