,exp,it,res,all,time
0,15,0,599785472,69908480,17920.876953125
1,15,1,299892736,69908480,30.688352584838867
2,15,2,299892736,69908480,29.07254409790039
3,15,3,299892736,69908480,29.157472610473633
4,16,0,299892736,72005632,52.00950241088867
5,16,1,295698432,72141312,28.83843231201172
6,16,2,295698432,72005632,30.367008209228516
7,16,3,295698432,72141312,29.908960342407227
8,17,0,398458880,76206592,34.66118240356445
9,17,1,406847488,76199936,34.98371124267578
10,17,2,398458880,76201984,34.34735870361328
11,17,3,406847488,76199936,34.52265548706055
12,18,0,754974720,84588544,40.616512298583984
13,18,1,750780416,84588544,37.00233459472656
14,18,2,750780416,84588544,39.03705596923828
15,18,3,750780416,84588544,38.753055572509766
16,19,0,1402994688,101365760,38.54732894897461
17,19,1,1421869056,101365760,71.28150177001953
18,19,2,1419771904,101365760,53.563968658447266
19,19,3,1419771904,101365760,586.470458984375
20,20,0,2740977664,134920192,45.31840133666992
21,20,1,2707423232,134920192,41.708961486816406
22,20,2,2705326080,134920192,40.111358642578125
23,20,3,2705326080,134920192,41.11520004272461
24,21,0,5375000576,202029056,49.66214370727539
25,21,1,5375000576,202029056,47.20819091796875
26,21,2,5372903424,202029056,47.1976318359375
27,21,3,5505024000,202030080,47.311038970947266
28,22,0,10764681216,336246784,89.0382080078125
29,22,1,10764681216,336246784,89.9293441772461
30,22,2,10829692928,336246784,89.63136291503906
31,22,3,10829692928,336246784,88.75859069824219
32,23,0,21887975424,604682240,694.1771240234375
33,23,1,21353201664,604682240,174.00962829589844
34,23,2,21621637120,604682240,174.5636749267578
35,23,3,21621637120,604682240,174.14405822753906
36,24,0,42658168832,1141553152,345.0535583496094
37,24,1,41873833984,1141553152,527.34228515625
38,24,2,41871736832,1141553152,348.7015380859375
39,24,3,41871736832,1141553152,346.9826965332031
