,exp,it,res,all,time
0,15,0,599785472,69908480,17920.767578125
1,15,1,299892736,69908480,30.909631729125977
2,15,2,299892736,69908480,29.22332763671875
3,15,3,299892736,69908480,29.277408599853516
4,16,0,299892736,72005632,52.15513610839844
5,16,1,295698432,72141312,28.9619197845459
6,16,2,295698432,72005632,30.43231964111328
7,16,3,295698432,72141312,30.04262351989746
8,17,0,398458880,76206592,34.78569412231445
9,17,1,406847488,76199936,35.11577606201172
10,17,2,398458880,76201984,34.44976043701172
11,17,3,406847488,76199936,34.64921569824219
12,18,0,754974720,84588544,40.690975189208984
13,18,1,750780416,84588544,37.10598373413086
14,18,2,750780416,84588544,39.13190460205078
15,18,3,750780416,84588544,38.85980987548828
16,19,0,1402994688,101365760,38.617279052734375
17,19,1,1421869056,101365760,71.31625366210938
18,19,2,1419771904,101365760,53.64198303222656
19,19,3,1419771904,101365760,586.5140991210938
20,20,0,2740977664,134920192,45.26899337768555
21,20,1,2707423232,134920192,41.73955154418945
22,20,2,2705326080,134920192,40.40803146362305
23,20,3,2705326080,134920192,41.19420623779297
24,21,0,5375000576,202029056,47.211456298828125
25,21,1,5375000576,202029056,45.31635284423828
26,21,2,5372903424,202029056,41.978912353515625
27,21,3,5505024000,202030080,42.82592010498047
28,22,0,10764681216,336246784,73.99555206298828
29,22,1,10764681216,336246784,74.8620834350586
30,22,2,10829692928,336246784,74.47257232666016
31,22,3,10829692928,336246784,73.7010269165039
32,23,0,21887975424,604682240,664.5252685546875
33,23,1,21351104512,604682240,144.64329528808594
34,23,2,21619539968,604682240,145.0543975830078
35,23,3,21619539968,604682240,144.9047393798828
36,24,0,42658168832,1141553152,285.4163818359375
37,24,1,41873833984,1141553152,457.1780090332031
38,24,2,41871736832,1141553152,288.6163330078125
39,24,3,41871736832,1141553152,287.0977478027344
