,exp,it,res,all,time
0,15,0,599785472,69908480,17920.740234375
1,15,1,299892736,69908480,30.818559646606445
2,15,2,299892736,69908480,29.068416595458984
3,15,3,299892736,69908480,29.17638397216797
4,16,0,299892736,72005632,52.06399917602539
5,16,1,295698432,72141312,28.87958335876465
6,16,2,295698432,72005632,30.397216796875
7,16,3,295698432,72141312,29.9268798828125
8,17,0,398458880,76206592,34.7125129699707
9,17,1,406847488,76199936,35.013118743896484
10,17,2,398458880,76201984,34.37968063354492
11,17,3,406847488,76199936,34.53532791137695
12,18,0,754974720,84588544,40.648799896240234
13,18,1,750780416,84588544,37.03433609008789
14,18,2,750780416,84588544,38.96051025390625
15,18,3,750780416,84588544,38.79452896118164
16,19,0,1402994688,101365760,38.54915237426758
17,19,1,1421869056,101365760,71.2850570678711
18,19,2,1419771904,101365760,53.56691360473633
19,19,3,1419771904,101365760,586.4891357421875
20,20,0,2740977664,134920192,45.26128005981445
21,20,1,2707423232,134920192,41.71926498413086
22,20,2,2705326080,134920192,40.2174072265625
23,20,3,2705326080,134920192,41.15238571166992
24,21,0,5375000576,202029056,47.170047760009766
25,21,1,5375000576,202029056,45.36127853393555
26,21,2,5372903424,202029056,44.281185150146484
27,21,3,5505024000,202030080,44.406272888183594
28,22,0,10764681216,336246784,80.06614685058594
29,22,1,10764681216,336246784,80.92646026611328
30,22,2,10829692928,336246784,80.62025451660156
31,22,3,10829692928,336246784,79.71878051757812
32,23,0,21887975424,604682240,676.6198120117188
33,23,1,21351104512,604682240,156.5185546875
34,23,2,21619539968,604682240,156.96627807617188
35,23,3,21619539968,604682240,156.8330841064453
36,24,0,42658168832,1141553152,309.2962951660156
37,24,1,41873833984,1141553152,481.2610778808594
38,24,2,41871736832,1141553152,312.6798095703125
39,24,3,41871736832,1141553152,311.3506774902344
