,exp,it,res,all,time
0,15,0,599785472,69908480,17920.591796875
1,15,1,299892736,69908480,30.81532859802246
2,15,2,299892736,69908480,29.126495361328125
3,15,3,299892736,69908480,29.266176223754883
4,16,0,299892736,72005632,52.12198257446289
5,16,1,295698432,72141312,28.935039520263672
6,16,2,295698432,72005632,30.463104248046875
7,16,3,295698432,72141312,30.031295776367188
8,17,0,398458880,76206592,34.709983825683594
9,17,1,406847488,76199936,35.077728271484375
10,17,2,398458880,76201984,34.414207458496094
11,17,3,406847488,76199936,34.5794563293457
12,18,0,754974720,84588544,40.68473434448242
13,18,1,750780416,84588544,37.12928009033203
14,18,2,750780416,84588544,39.04022216796875
15,18,3,750780416,84588544,38.85472106933594
16,19,0,1402994688,101365760,38.59423828125
17,19,1,1421869056,101365760,71.2742691040039
18,19,2,1419771904,101365760,53.61868667602539
19,19,3,1419771904,101365760,586.4713745117188
20,20,0,2740977664,134920192,45.32672119140625
21,20,1,2707423232,134920192,41.76678466796875
22,20,2,2705326080,134920192,40.48883056640625
23,20,3,2705326080,134920192,41.167808532714844
24,21,0,5375000576,202029056,47.16572952270508
25,21,1,5375000576,202029056,45.48863983154297
26,21,2,5372903424,202029056,43.003807067871094
27,21,3,5505024000,202030080,43.308799743652344
28,22,0,10764681216,336246784,76.9570541381836
29,22,1,10764681216,336246784,77.80134582519531
30,22,2,10829692928,336246784,77.49820709228516
31,22,3,10829692928,336246784,76.66361236572266
32,23,0,21887975424,604682240,670.407958984375
33,23,1,21351104512,604682240,150.43539428710938
34,23,2,21619539968,604682240,150.8324432373047
35,23,3,21619539968,604682240,150.70413208007812
36,24,0,42658168832,1141553152,296.86456298828125
37,24,1,41873833984,1141553152,468.86932373046875
38,24,2,41871736832,1141553152,300.0068054199219
39,24,3,41871736832,1141553152,298.7397766113281
