,exp,it,res,all,time
0,15,0,339738624,60293632,32409.16796875
1,15,1,299892736,94337024,20.509248733520508
2,15,2,299892736,94337024,16.751903533935547
3,15,3,299892736,94337024,16.866304397583008
4,16,0,299892736,118750208,15.822527885437012
5,16,1,295698432,118885888,14.815103530883789
6,16,2,295698432,118750208,16.048479080200195
7,16,3,295698432,118885888,16.57232093811035
8,17,0,295698432,169812992,16.419296264648438
9,17,1,295698432,169672704,15.210016250610352
10,17,2,295698432,169673728,15.063103675842285
11,17,3,295698432,169672704,14.90015983581543
12,18,0,436207616,272556544,20.333152770996094
13,18,1,471859200,272556544,17.975231170654297
14,18,2,455081984,271514624,17.843168258666992
15,18,3,455081984,272405504,21.81532859802246
16,19,0,809500672,475200512,34.27219009399414
17,19,1,878706688,475200512,20.09436798095703
18,19,2,843055104,475200512,22.12771224975586
19,19,3,843055104,475200512,49.83552169799805
20,20,0,1522532352,882572288,47.41388702392578
21,20,1,1556086784,882572288,20.310144424438477
22,20,2,1522532352,882572288,21.457120895385742
23,20,3,1520435200,882572288,23.41004753112793
24,21,0,3011510272,1697315840,76.44367980957031
25,21,1,3212836864,1697315840,25.12735939025879
26,21,2,3212836864,1697315840,23.84022331237793
27,21,3,2942304256,1697316864,24.698848724365234
28,22,0,6046089216,3326802944,54.215328216552734
29,22,1,5911871488,3326802944,51.637664794921875
30,22,2,5708447744,3326802944,49.20195388793945
31,22,3,5708447744,3326802944,48.61113739013672
32,23,0,11649679360,6585777152,211.25657653808594
33,23,1,11918114816,6585777152,98.46752166748047
34,23,2,11918114816,6585777152,99.66706848144531
35,23,3,11918114816,6585777152,99.09651184082031
36,24,0,23259512832,13103725568,216.17298889160156
37,24,1,23527948288,13103725568,424.8681335449219
38,24,2,22988980224,13103725568,182.14889526367188
39,24,3,22988980224,13103725568,181.4772186279297
