,exp,it,res,all,time
0,15,0,339738624,60293632,32406.669921875
1,15,1,299892736,94337024,20.446687698364258
2,15,2,299892736,94337024,16.71855926513672
3,15,3,299892736,94337024,16.85468864440918
4,16,0,299892736,118750208,15.836992263793945
5,16,1,295698432,118885888,14.744832038879395
6,16,2,295698432,118750208,16.050304412841797
7,16,3,295698432,118885888,16.59267234802246
8,17,0,295698432,169812992,16.359743118286133
9,17,1,295698432,169672704,15.164608001708984
10,17,2,295698432,169673728,15.033920288085938
11,17,3,295698432,169672704,14.896512031555176
12,18,0,436207616,272556544,20.300064086914062
13,18,1,471859200,272556544,18.005855560302734
14,18,2,455081984,271514624,17.837600708007812
15,18,3,455081984,272405504,21.807424545288086
16,19,0,809500672,475200512,34.200992584228516
17,19,1,878706688,475200512,20.063552856445312
18,19,2,843055104,475200512,22.1911678314209
19,19,3,843055104,475200512,49.822303771972656
20,20,0,1522532352,882572288,47.36841583251953
21,20,1,1556086784,882572288,20.112831115722656
22,20,2,1522532352,882572288,21.354272842407227
23,20,3,1520435200,882572288,23.246047973632812
24,21,0,3011510272,1697315840,76.86589050292969
25,21,1,3212836864,1697315840,25.087615966796875
26,21,2,3212836864,1697315840,23.642528533935547
27,21,3,2942304256,1697316864,24.67100715637207
28,22,0,6046089216,3326802944,51.857696533203125
29,22,1,5911871488,3326802944,49.29536056518555
30,22,2,5708447744,3326802944,46.6014404296875
31,22,3,5708447744,3326802944,46.13100814819336
32,23,0,11649679360,6585777152,206.80995178222656
33,23,1,11918114816,6585777152,93.03897857666016
34,23,2,11918114816,6585777152,93.89810943603516
35,23,3,11918114816,6585777152,94.29305267333984
36,24,0,23259512832,13103725568,208.43948364257812
37,24,1,23527948288,13103725568,418.48907470703125
38,24,2,22988980224,13103725568,173.66627502441406
39,24,3,22988980224,13103725568,173.00294494628906
