,exp,it,res,all,time
0,15,0,339738624,60293632,32405.904296875
1,15,1,299892736,94337024,20.46463966369629
2,15,2,299892736,94337024,16.723840713500977
3,15,3,299892736,94337024,16.744895935058594
4,16,0,299892736,118750208,15.804320335388184
5,16,1,295698432,118885888,14.771871566772461
6,16,2,295698432,118750208,15.971903800964355
7,16,3,295698432,118885888,16.565439224243164
8,17,0,295698432,169812992,16.334720611572266
9,17,1,295698432,169672704,15.178560256958008
10,17,2,295698432,169673728,14.98243236541748
11,17,3,295698432,169672704,14.88764762878418
12,18,0,436207616,272556544,20.358848571777344
13,18,1,471859200,272556544,17.972063064575195
14,18,2,455081984,271514624,17.86457633972168
15,18,3,455081984,272405504,21.807680130004883
16,19,0,809500672,475200512,34.217918395996094
17,19,1,878706688,475200512,20.05718421936035
18,19,2,843055104,475200512,22.163808822631836
19,19,3,843055104,475200512,49.79292678833008
20,20,0,1522532352,882572288,47.41241455078125
21,20,1,1556086784,882572288,20.297760009765625
22,20,2,1522532352,882572288,21.442367553710938
23,20,3,1520435200,882572288,22.839872360229492
24,21,0,3011510272,1697315840,76.90467071533203
25,21,1,3212836864,1697315840,25.38617515563965
26,21,2,3212836864,1697315840,23.82486343383789
27,21,3,2942304256,1697316864,24.631776809692383
28,22,0,6046089216,3326802944,55.040382385253906
29,22,1,5911871488,3326802944,52.59564971923828
30,22,2,5708447744,3326802944,50.136192321777344
31,22,3,5708447744,3326802944,49.45030212402344
32,23,0,11649679360,6585777152,212.19378662109375
33,23,1,11918114816,6585777152,100.34441375732422
34,23,2,11918114816,6585777152,101.64399719238281
35,23,3,11918114816,6585777152,101.00102233886719
36,24,0,23259512832,13103725568,222.0951690673828
37,24,1,23527948288,13103725568,440.4305419921875
38,24,2,22988980224,13103725568,186.70314025878906
39,24,3,22988980224,13103725568,186.1716766357422
