,exp,it,res,all,time
0,15,0,620756992,75632640,16598.03515625
1,15,1,341835776,75632640,65.88524627685547
2,15,2,320864256,75632640,58.04438400268555
3,15,3,320864256,75632640,67.83907318115234
4,16,0,415236096,79826944,86.19670104980469
5,16,1,417333248,79826944,59.72905731201172
6,16,2,419430400,80686080,60.7982063293457
7,16,3,415236096,79826944,60.551551818847656
8,17,0,742391808,88215552,63.919105529785156
9,17,1,740294656,88217088,63.59299087524414
10,17,2,742391808,88215552,63.092288970947266
11,17,3,759169024,88217088,63.87801742553711
12,18,0,1405091840,104992768,64.83229064941406
13,18,1,1421869056,104992768,66.46611022949219
14,18,2,1400897536,104992768,67.77161407470703
15,18,3,1386217472,104992768,63.21027374267578
16,19,0,2648702976,138547200,71.7056655883789
17,19,1,2684354560,138547200,64.41158294677734
18,19,2,2682257408,138547200,63.35657501220703
19,19,3,2715811840,138969600,67.793212890625
20,20,0,5312086016,205656064,67.07862091064453
21,20,1,5247074304,206078464,68.79373168945312
22,20,2,5247074304,205656064,70.55670166015625
23,20,3,5247074304,206078464,70.163330078125
24,21,0,10705960960,339873792,99.61548614501953
25,21,1,10571743232,339873792,99.45027160644531
26,21,2,10571743232,339873792,99.53849792480469
27,21,3,10571743232,339873792,100.01599884033203
28,22,0,21080571904,608309248,190.1549835205078
29,22,1,20812136448,608309248,190.8508758544922
30,22,2,21082669056,608309248,189.3294677734375
31,22,3,20814233600,608309248,189.44505310058594
32,23,0,42370859008,1145180160,374.9071044921875
33,23,1,40758149120,1145180160,374.4471435546875
34,23,2,40758149120,1145180160,374.5714416503906
35,23,3,41831890944,1145180160,375.20428466796875
