,exp,it,res,all,time
0,15,0,358612992,116056064,28061.451171875
1,15,1,339738624,151769088,35.5068473815918
2,15,2,318767104,152035328,35.23980712890625
3,15,3,318767104,152038400,31.30531120300293
4,16,0,297795584,232050688,35.37071990966797
5,16,1,316669952,232908288,33.117984771728516
6,16,2,297795584,232909824,31.455808639526367
7,16,3,297795584,233049600,31.48899269104004
8,17,0,564133888,392618496,42.96192169189453
9,17,1,528482304,392620032,37.978145599365234
10,17,2,547356672,392613888,35.89276885986328
11,17,3,547356672,392615424,36.60374450683594
12,18,0,989855744,716856832,38.078208923339844
13,18,1,991952896,716856832,37.436607360839844
14,18,2,952107008,716856832,38.96198272705078
15,18,3,989855744,716856832,37.357086181640625
16,19,0,1801453568,1356412416,38.4950065612793
17,19,1,1870659584,1356412416,37.87907028198242
18,19,2,1868562432,1356413952,38.0016975402832
19,19,3,1868562432,1356415488,38.81123352050781
20,20,0,3690987520,2640498688,42.181983947753906
21,20,1,3558866944,2640921088,42.000640869140625
22,20,2,3693084672,2640919552,42.47817611694336
23,20,3,3693084672,2640921088,42.41939163208008
24,21,0,7335837696,5209509888,105.32361602783203
25,21,1,7337934848,5209509888,51.86723327636719
26,21,2,7337934848,5209509888,51.4257926940918
27,21,3,7335837696,5209509888,53.78102493286133
28,22,0,14348713984,10347532288,122.4803237915039
29,22,1,14346616832,10347532288,108.87561798095703
30,22,2,15422455808,10347532288,112.27552032470703
31,22,3,14346616832,10347532288,111.19145965576172
32,23,0,29446111232,20623577088,229.11807250976562
33,23,1,29444014080,20623577088,229.12713623046875
34,23,2,29444014080,20623577088,231.315673828125
35,23,3,29446111232,20623577088,227.10716247558594
