,exp,it,res,all,time
0,15,0,358612992,116056064,28075.201171875
1,15,1,339738624,151769088,35.48313522338867
2,15,2,318767104,152035328,35.26115036010742
3,15,3,318767104,152038400,31.371103286743164
4,16,0,297795584,232050688,35.39433670043945
5,16,1,316669952,232908288,33.16035079956055
6,16,2,297795584,232909824,31.52774429321289
7,16,3,297795584,233049600,31.53116798400879
8,17,0,564133888,392618496,42.9574089050293
9,17,1,528482304,392620032,38.00156784057617
10,17,2,547356672,392613888,35.935359954833984
11,17,3,547356672,392615424,36.37401580810547
12,18,0,989855744,716856832,38.062686920166016
13,18,1,991952896,716856832,37.47983932495117
14,18,2,952107008,716856832,38.98886489868164
15,18,3,989855744,716856832,37.3873291015625
16,19,0,1801453568,1356412416,38.524417877197266
17,19,1,1870659584,1356412416,37.88022232055664
18,19,2,1868562432,1356413952,38.045345306396484
19,19,3,1868562432,1356415488,39.5362548828125
20,20,0,3690987520,2640498688,42.035457611083984
21,20,1,3558866944,2640921088,42.33491134643555
22,20,2,3693084672,2640919552,42.498016357421875
23,20,3,3693084672,2640921088,42.46470260620117
24,21,0,7335837696,5209509888,106.82624053955078
25,21,1,7337934848,5209509888,53.45612716674805
26,21,2,7337934848,5209509888,53.01472091674805
27,21,3,7335837696,5209509888,55.34195327758789
28,22,0,14348713984,10347532288,126.36150360107422
29,22,1,14346616832,10347532288,112.84793853759766
30,22,2,14346616832,10347532288,115.5898208618164
31,22,3,14346616832,10347532288,115.191650390625
32,23,0,29446111232,20623577088,236.0203857421875
33,23,1,28372369408,20623577088,236.4844207763672
34,23,2,28372369408,20623577088,240.096923828125
35,23,3,28372369408,20623577088,233.77491760253906
