,exp,it,res,all,time
0,15,0,620756992,75632640,16597.9453125
1,15,1,339738624,75632640,65.14380645751953
2,15,2,320864256,75632640,57.44870376586914
3,15,3,320864256,75632640,67.55474853515625
4,16,0,415236096,79826944,85.46835327148438
5,16,1,417333248,79826944,59.084896087646484
6,16,2,419430400,80686080,59.79734420776367
7,16,3,415236096,79826944,60.04470443725586
8,17,0,742391808,88215552,63.31119918823242
9,17,1,740294656,88217088,62.940513610839844
10,17,2,742391808,88215552,63.324607849121094
11,17,3,759169024,88217088,63.817535400390625
12,18,0,1405091840,104992768,64.79020690917969
13,18,1,1421869056,104992768,66.35689544677734
14,18,2,1400897536,104992768,69.67526245117188
15,18,3,1386217472,104992768,63.114078521728516
16,19,0,2648702976,138547200,71.71113586425781
17,19,1,2684354560,138547200,64.39478302001953
18,19,2,2682257408,138547200,63.430686950683594
19,19,3,2715811840,138969600,68.14886474609375
20,20,0,5312086016,205656064,67.03520202636719
21,20,1,5247074304,206078464,68.90473937988281
22,20,2,5247074304,205656064,70.56572723388672
23,20,3,5247074304,206078464,70.14985656738281
24,21,0,10705960960,339873792,102.59455871582031
25,21,1,10571743232,339873792,102.44258880615234
26,21,2,10571743232,339873792,102.50592041015625
27,21,3,10571743232,339873792,103.01651000976562
28,22,0,21082669056,608309248,195.9251251220703
29,22,1,21080571904,608309248,196.62693786621094
30,22,2,20543700992,608309248,195.11862182617188
31,22,3,21080571904,608309248,195.2480926513672
32,23,0,40223375360,1145180160,386.403076171875
33,23,1,41299214336,1145180160,385.55255126953125
34,23,2,41836085248,1145180160,386.1810302734375
35,23,3,41299214336,1145180160,386.57025146484375
