,exp,it,res,all,time
0,15,0,620756992,75632640,16598.712890625
1,15,1,339738624,75632640,65.6058578491211
2,15,2,320864256,75632640,58.11606216430664
3,15,3,320864256,75632640,68.18950653076172
4,16,0,415236096,79826944,86.30220794677734
5,16,1,417333248,79826944,59.91542434692383
6,16,2,419430400,80686080,60.64777755737305
7,16,3,415236096,79826944,60.83625411987305
8,17,0,742391808,88215552,63.999393463134766
9,17,1,740294656,88217088,63.59632110595703
10,17,2,742391808,88215552,63.4354248046875
11,17,3,759169024,88217088,63.81657409667969
12,18,0,1405091840,104992768,64.8331527709961
13,18,1,1421869056,104992768,66.44761657714844
14,18,2,1400897536,104992768,67.71024322509766
15,18,3,1386217472,104992768,63.21324920654297
16,19,0,2648702976,138547200,71.68681335449219
17,19,1,2684354560,138547200,64.36351776123047
18,19,2,2682257408,138547200,63.40460968017578
19,19,3,2715811840,138969600,68.15481567382812
20,20,0,5312086016,205656064,66.95465850830078
21,20,1,5247074304,206078464,68.90982055664062
22,20,2,5247074304,205656064,70.53206634521484
23,20,3,5247074304,206078464,70.10928344726562
24,21,0,10705960960,339873792,101.082275390625
25,21,1,10573840384,339873792,100.89081573486328
26,21,2,10573840384,339873792,100.97650909423828
27,21,3,10571743232,339873792,101.4850845336914
28,22,0,21082669056,608309248,192.92425537109375
29,22,1,20812136448,608309248,193.4403533935547
30,22,2,20812136448,608309248,191.9058837890625
31,22,3,20812136448,608309248,192.13238525390625
32,23,0,41836085248,1145180160,380.3426513671875
33,23,1,41299214336,1145180160,379.51885986328125
34,23,2,41299214336,1145180160,380.0610046386719
35,23,3,41299214336,1145180160,380.4783630371094
