,exp,it,res,all,time
0,15,0,358612992,116056064,28063.498046875
1,15,1,339738624,151769088,35.51001739501953
2,15,2,318767104,152035328,35.264896392822266
3,15,3,318767104,152038400,31.29792022705078
4,16,0,297795584,232050688,35.426910400390625
5,16,1,316669952,232908288,33.09318542480469
6,16,2,297795584,232909824,31.45587158203125
7,16,3,297795584,233049600,31.446399688720703
8,17,0,564133888,392618496,43.02716827392578
9,17,1,528482304,392620032,37.9917106628418
10,17,2,547356672,392613888,35.90864181518555
11,17,3,547356672,392615424,36.341888427734375
12,18,0,991952896,716856832,37.972129821777344
13,18,1,991952896,716856832,37.446590423583984
14,18,2,954204160,716856832,38.77027130126953
15,18,3,987758592,716856832,37.34467315673828
16,19,0,1801453568,1356412416,38.13334274291992
17,19,1,1870659584,1356412416,37.861759185791016
18,19,2,1868562432,1356413952,37.81961441040039
19,19,3,1868562432,1356415488,39.48777770996094
20,20,0,3690987520,2640498688,42.059104919433594
21,20,1,3558866944,2640921088,42.32172775268555
22,20,2,3693084672,2640919552,42.293697357177734
23,20,3,3693084672,2640921088,42.41177749633789
24,21,0,7335837696,5209509888,107.58992004394531
25,21,1,7335837696,5209509888,53.95673751831055
26,21,2,7335837696,5209509888,53.53968048095703
27,21,3,7335837696,5209509888,55.95734405517578
28,22,0,14346616832,10347532288,127.56098937988281
29,22,1,13807648768,10347532288,113.91702270507812
30,22,2,15422455808,10347532288,116.8803482055664
31,22,3,15422455808,10347532288,116.22822570800781
32,23,0,28372369408,20623577088,235.80099487304688
33,23,1,27296530432,20623577088,238.4954833984375
34,23,2,28372369408,20623577088,242.11106872558594
35,23,3,28370272256,20623577088,237.07810974121094
