,exp,it,res,all,time
0,15,0,356515840,57330176,28096.283203125
1,15,1,314572800,91419648,10.383872032165527
2,15,2,293601280,91421184,7.1262078285217285
3,15,3,293601280,91419648,7.012256145477295
4,16,0,295698432,114637312,9.35536003112793
5,16,1,295698432,114635776,8.95468807220459
6,16,2,295698432,114635776,8.85308837890625
7,16,3,295698432,114635776,9.351903915405273
8,17,0,295698432,161068032,8.810400009155273
9,17,1,295698432,162087936,8.193216323852539
10,17,2,295698432,161068032,8.172096252441406
11,17,3,295698432,161068032,8.146271705627441
12,18,0,469762048,253932544,11.761343955993652
13,18,1,505413632,253932544,10.975775718688965
14,18,2,469762048,253934080,10.86854362487793
15,18,3,469762048,253934080,11.178943634033203
16,19,0,840957952,439661568,10.607359886169434
17,19,1,838860800,439661568,11.423775672912598
18,19,2,838860800,439661568,11.26153564453125
19,19,3,838860800,439661568,10.77683162689209
20,20,0,1514143744,811119616,12.810591697692871
21,20,1,1650458624,811119616,10.945440292358398
22,20,2,1514143744,811119616,11.795007705688477
23,20,3,1650458624,811119616,10.924351692199707
24,21,0,3131047936,1554035712,18.027936935424805
25,21,1,3265265664,1554035712,18.45110321044922
26,21,2,3267362816,1554035712,19.616352081298828
27,21,3,2996830208,1554035712,18.173919677734375
28,22,0,6228541440,3039867904,138.70941162109375
29,22,1,6226444288,3039867904,40.372798919677734
30,22,2,5955911680,3039867904,35.43155288696289
31,22,3,5955911680,3039867904,40.61334228515625
32,23,0,11880366080,6011532288,73.2076187133789
33,23,1,11609833472,6011532288,71.19891357421875
34,23,2,11609833472,6011532288,77.8674545288086
35,23,3,11609833472,6011532288,80.3160629272461
36,24,0,23993516032,11954861056,150.61097717285156
37,24,1,23993516032,11954861056,141.59519958496094
38,24,2,23991418880,11954861056,175.76170349121094
39,24,3,23991418880,11954862592,228.87094116210938
