,exp,it,res,all,time
0,15,0,356515840,57330176,28051.0859375
1,15,1,314572800,91419648,10.329504013061523
2,15,2,293601280,91421184,7.092383861541748
3,15,3,293601280,91419648,7.054751873016357
4,16,0,295698432,114637312,9.300288200378418
5,16,1,295698432,114635776,8.937248229980469
6,16,2,295698432,114635776,8.859871864318848
7,16,3,295698432,114635776,9.392448425292969
8,17,0,295698432,161068032,8.80463981628418
9,17,1,295698432,162087936,8.190143585205078
10,17,2,295698432,161068032,8.201536178588867
11,17,3,295698432,161068032,8.131808280944824
12,18,0,469762048,253932544,11.802016258239746
13,18,1,505413632,253932544,10.944576263427734
14,18,2,469762048,253934080,10.942720413208008
15,18,3,469762048,253934080,11.211551666259766
16,19,0,840957952,439661568,10.647775650024414
17,19,1,838860800,439661568,11.012031555175781
18,19,2,838860800,439661568,11.3373441696167
19,19,3,838860800,439661568,10.85859203338623
20,20,0,1514143744,811119616,12.719072341918945
21,20,1,1650458624,811119616,10.96025562286377
22,20,2,1514143744,811119616,11.846176147460938
23,20,3,1650458624,811119616,10.961888313293457
24,21,0,3131047936,1554035712,18.257152557373047
25,21,1,3265265664,1554035712,18.441024780273438
26,21,2,3267362816,1554035712,18.825664520263672
27,21,3,2996830208,1554035712,17.262208938598633
28,22,0,6228541440,3039867904,134.9785614013672
29,22,1,6226444288,3039867904,37.17839813232422
30,22,2,5955911680,3039867904,32.18611145019531
31,22,3,5955911680,3039867904,36.82563018798828
32,23,0,11880366080,6011532288,95.19862365722656
33,23,1,11609833472,6011532288,64.77693176269531
34,23,2,11609833472,6011532288,71.5838394165039
35,23,3,11609833472,6011532288,73.06998443603516
36,24,0,23993516032,11954861056,139.80271911621094
37,24,1,23993516032,11954861056,127.9432601928711
38,24,2,23991418880,11954861056,162.08309936523438
39,24,3,23991418880,11954862592,216.24124145507812
