,exp,it,res,all,time
0,15,0,616562688,72385536,15396.2890625
1,15,1,316669952,72385536,17.16659164428711
2,15,2,295698432,72387072,15.069791793823242
3,15,3,295698432,72385536,14.770432472229004
4,16,0,295698432,76581376,33.92211151123047
5,16,1,295698432,76579840,13.589471817016602
6,16,2,295698432,76579840,13.98755168914795
7,16,3,295698432,76579840,13.679231643676758
8,17,0,490733568,84968448,20.609024047851562
9,17,1,497025024,85988352,20.64182472229004
10,17,2,497025024,84968448,21.15033531188965
11,17,3,490733568,84968448,18.96236801147461
12,18,0,918552576,101745664,22.930335998535156
13,18,1,920649728,101745664,25.380447387695312
14,18,2,918552576,101747200,25.23619270324707
15,18,3,918552576,101747200,25.177248001098633
16,19,0,1721761792,135300096,24.674848556518555
17,19,1,1719664640,135300096,24.915264129638672
18,19,2,1721761792,135300096,26.369632720947266
19,19,3,1721761792,135300096,22.180095672607422
20,20,0,3405774848,202408960,25.134944915771484
21,20,1,3407872000,202408960,25.842464447021484
22,20,2,3405774848,202408960,26.68899154663086
23,20,3,3407872000,202408960,26.132991790771484
24,21,0,6769606656,336626688,29.840063095092773
25,21,1,6769606656,336626688,26.811328887939453
26,21,2,6637486080,336626688,26.829439163208008
27,21,3,6635388928,336626688,27.898944854736328
28,22,0,13233029120,605062144,37.530494689941406
29,22,1,13228834816,605062144,36.85139083862305
30,22,2,13226737664,605062144,35.216064453125
31,22,3,13226737664,605062144,35.54012680053711
32,23,0,26417823744,1141933056,63.74415969848633
33,23,1,26147291136,1141933056,62.68521499633789
34,23,2,26147291136,1141933056,62.964351654052734
35,23,3,26147291136,1141933056,62.936927795410156
36,24,0,54131687424,2215674880,123.56896209716797
37,24,1,53074722816,2215674880,129.65814208984375
38,24,2,53072625664,2215674880,128.90774536132812
39,24,3,53072625664,2215676416,256.3871154785156
