,exp,it,res,all,time
0,15,0,595591168,72385536,15480.1513671875
1,15,1,337641472,72385536,17.055328369140625
2,15,2,316669952,72385536,15.019743919372559
3,15,3,316669952,72385536,14.708736419677734
4,16,0,316669952,76710912,33.99599838256836
5,16,1,316669952,76579840,13.769472122192383
6,16,2,316669952,76579840,14.219552040100098
7,16,3,295698432,76579840,13.855711936950684
8,17,0,457179136,85099520,19.640640258789062
9,17,1,457179136,85099520,20.99385643005371
10,17,2,436207616,84968448,20.785280227661133
11,17,3,436207616,84968448,18.41119956970215
12,18,0,843055104,101745664,23.454784393310547
13,18,1,843055104,101745664,24.97216033935547
14,18,2,843055104,102663168,24.813663482666016
15,18,3,843055104,101745664,25.71628761291504
16,19,0,1639972864,135300096,24.58278465270996
17,19,1,1606418432,135300096,23.268352508544922
18,19,2,1606418432,135300096,25.645824432373047
19,19,3,1606418432,135300096,22.99123191833496
20,20,0,3189768192,202408960,24.91596794128418
21,20,1,3189768192,202408960,24.96009635925293
22,20,2,3189768192,202408960,28.440000534057617
23,20,3,3189768192,202408960,25.692703247070312
24,21,0,6218055680,336626688,31.20083236694336
25,21,1,6352273408,336626688,29.336896896362305
26,21,2,6218055680,336626688,28.62063980102539
27,21,3,6352273408,336626688,30.35094451904297
28,22,0,12408848384,605062144,54.453025817871094
29,22,1,12408848384,605062144,53.964576721191406
30,22,2,12406751232,605062144,54.27676773071289
31,22,3,12406751232,605062144,54.24473571777344
32,23,0,24521998336,1141933056,105.46633911132812
33,23,1,24521998336,1141933056,103.8905258178711
34,23,2,24521998336,1141933056,104.22582244873047
35,23,3,24521998336,1141933056,104.2581787109375
36,24,0,49836720128,2215674880,205.99285888671875
37,24,1,49836720128,2215674880,212.3505859375
38,24,2,49836720128,2215674880,217.38525390625
39,24,3,49836720128,2215674880,380.4437561035156
