,exp,it,res,all,time
0,15,0,356515840,57330176,28039.783203125
1,15,1,314572800,91419648,10.311615943908691
2,15,2,293601280,91421184,7.08892822265625
3,15,3,293601280,91419648,7.047488212585449
4,16,0,295698432,114637312,9.358400344848633
5,16,1,295698432,114635776,8.881728172302246
6,16,2,295698432,114635776,8.896672248840332
7,16,3,295698432,114635776,9.374624252319336
8,17,0,295698432,161068032,8.813216209411621
9,17,1,295698432,162087936,8.196512222290039
10,17,2,295698432,161068032,8.213695526123047
11,17,3,295698432,161068032,8.143263816833496
12,18,0,469762048,253932544,11.751839637756348
13,18,1,505413632,253932544,10.906911849975586
14,18,2,469762048,253934080,10.896448135375977
15,18,3,469762048,253934080,11.232128143310547
16,19,0,840957952,439661568,10.681504249572754
17,19,1,838860800,439661568,11.455552101135254
18,19,2,838860800,439661568,11.303168296813965
19,19,3,838860800,439661568,10.86508846282959
20,20,0,1514143744,811119616,12.807616233825684
21,20,1,1650458624,811119616,10.967679977416992
22,20,2,1514143744,811119616,11.856767654418945
23,20,3,1650458624,811119616,10.77667236328125
24,21,0,3131047936,1554035712,17.691232681274414
25,21,1,3265265664,1554035712,18.310976028442383
26,21,2,3267362816,1554035712,18.82854461669922
27,21,3,2996830208,1554035712,17.097440719604492
28,22,0,6228541440,3039867904,135.9596405029297
29,22,1,6226444288,3039867904,38.28895950317383
30,22,2,5955911680,3039867904,33.42630386352539
31,22,3,5955911680,3039867904,38.48582458496094
32,23,0,11880366080,6011532288,97.8005142211914
33,23,1,11609833472,6011532288,66.84918212890625
34,23,2,11609833472,6011532288,73.67817687988281
35,23,3,11609833472,6011532288,76.19459533691406
36,24,0,23993516032,11954861056,143.8489227294922
37,24,1,23993516032,11954861056,132.75018310546875
38,24,2,23991418880,11954861056,166.77536010742188
39,24,3,23991418880,11954862592,220.9192352294922
