,exp,it,res,all,time
0,15,0,616562688,72385536,15477.529296875
1,15,1,316669952,72385536,17.173728942871094
2,15,2,295698432,72387072,14.984160423278809
3,15,3,295698432,72385536,14.792351722717285
4,16,0,295698432,76581376,34.128990173339844
5,16,1,295698432,76579840,13.561247825622559
6,16,2,295698432,76579840,13.98624038696289
7,16,3,295698432,76579840,13.694047927856445
8,17,0,490733568,84968448,19.976255416870117
9,17,1,497025024,85988352,21.034751892089844
10,17,2,497025024,84968448,21.40163230895996
11,17,3,490733568,84968448,18.990367889404297
12,18,0,918552576,101745664,22.79759979248047
13,18,1,920649728,101745664,25.31430435180664
14,18,2,918552576,101747200,24.675392150878906
15,18,3,918552576,101747200,25.402080535888672
16,19,0,1721761792,135300096,24.84649658203125
17,19,1,1719664640,135300096,24.550527572631836
18,19,2,1721761792,135300096,26.127168655395508
19,19,3,1721761792,135300096,21.945247650146484
20,20,0,3405774848,202408960,25.958816528320312
21,20,1,3407872000,202408960,24.898752212524414
22,20,2,3405774848,202408960,26.9649600982666
23,20,3,3407872000,202408960,26.545856475830078
24,21,0,6769606656,336626688,30.245695114135742
25,21,1,6769606656,336626688,27.234943389892578
26,21,2,6637486080,336626688,27.872159957885742
27,21,3,6635388928,336626688,28.995616912841797
28,22,0,13233029120,605062144,48.872222900390625
29,22,1,13228834816,605062144,48.45212936401367
30,22,2,13226737664,605062144,48.769439697265625
31,22,3,13226737664,605062144,48.73209762573242
32,23,0,26417823744,1141933056,93.94735717773438
33,23,1,26147291136,1141933056,92.85667419433594
34,23,2,26147291136,1141933056,93.16400146484375
35,23,3,26147291136,1141933056,93.22428894042969
36,24,0,54131687424,2215674880,184.0220184326172
37,24,1,53074722816,2215674880,190.2743377685547
38,24,2,53072625664,2215674880,189.78927612304688
39,24,3,53072625664,2215676416,316.9947509765625
