,exp,it,res,all,time
0,15,0,616562688,72385536,15454.0390625
1,15,1,316669952,72385536,17.128768920898438
2,15,2,295698432,72387072,15.060416221618652
3,15,3,295698432,72385536,14.976223945617676
4,16,0,295698432,76581376,34.333824157714844
5,16,1,295698432,76579840,13.632063865661621
6,16,2,295698432,76579840,14.043007850646973
7,16,3,295698432,76579840,13.772768020629883
8,17,0,490733568,84968448,20.612672805786133
9,17,1,497025024,85988352,21.414047241210938
10,17,2,497025024,84968448,22.04534339904785
11,17,3,490733568,84968448,19.665376663208008
12,18,0,918552576,101745664,23.25916862487793
13,18,1,920649728,101745664,25.638879776000977
14,18,2,918552576,101747200,25.498079299926758
15,18,3,918552576,101747200,25.57529640197754
16,19,0,1721761792,135300096,25.11471939086914
17,19,1,1719664640,135300096,25.187135696411133
18,19,2,1721761792,135300096,26.368640899658203
19,19,3,1721761792,135300096,22.32796859741211
20,20,0,3405774848,202408960,25.512479782104492
21,20,1,3407872000,202408960,25.96691131591797
22,20,2,3405774848,202408960,27.396608352661133
23,20,3,3407872000,202408960,26.612384796142578
24,21,0,6769606656,336626688,30.2890567779541
25,21,1,6769606656,336626688,27.145055770874023
26,21,2,6637486080,336626688,28.33718490600586
27,21,3,6635388928,336626688,29.3973445892334
28,22,0,13233029120,605062144,45.58528137207031
29,22,1,13228834816,605062144,45.21603012084961
30,22,2,13226737664,605062144,45.51657485961914
31,22,3,13226737664,605062144,45.46403121948242
32,23,0,26417823744,1141933056,87.5343017578125
33,23,1,26147291136,1141933056,86.5125732421875
34,23,2,26147291136,1141933056,86.77206420898438
35,23,3,26147291136,1141933056,86.8094711303711
36,24,0,54131687424,2215674880,171.24339294433594
37,24,1,53074722816,2215674880,177.3797149658203
38,24,2,53072625664,2215674880,176.94277954101562
39,24,3,53072625664,2215676416,304.1385498046875
