,exp,it,res,all,time
0,15,0,616562688,72385536,15408.54296875
1,15,1,316669952,72385536,17.12073516845703
2,15,2,295698432,72387072,15.014752388000488
3,15,3,295698432,72385536,14.965312004089355
4,16,0,295698432,76581376,34.214176177978516
5,16,1,295698432,76579840,13.676032066345215
6,16,2,295698432,76579840,14.122431755065918
7,16,3,295698432,76579840,13.796575546264648
8,17,0,490733568,84968448,20.613792419433594
9,17,1,497025024,85988352,20.83203125
10,17,2,497025024,84968448,22.000320434570312
11,17,3,490733568,84968448,19.539552688598633
12,18,0,918552576,101745664,22.703231811523438
13,18,1,920649728,101745664,25.353343963623047
14,18,2,918552576,101747200,25.385631561279297
15,18,3,918552576,101747200,25.368032455444336
16,19,0,1721761792,135300096,24.730144500732422
17,19,1,1719664640,135300096,24.869823455810547
18,19,2,1721761792,135300096,25.80384063720703
19,19,3,1721761792,135300096,22.006752014160156
20,20,0,3405774848,202408960,26.258880615234375
21,20,1,3407872000,202408960,25.18307113647461
22,20,2,3405774848,202408960,27.21887969970703
23,20,3,3407872000,202408960,26.584735870361328
24,21,0,6769606656,336626688,30.626367568969727
25,21,1,6769606656,336626688,26.745792388916016
26,21,2,6637486080,336626688,27.65318489074707
27,21,3,6635388928,336626688,28.451040267944336
28,22,0,13233029120,605062144,38.60185623168945
29,22,1,13228834816,605062144,37.85561752319336
30,22,2,13226737664,605062144,36.43270492553711
31,22,3,13226737664,605062144,36.536705017089844
32,23,0,26417823744,1141933056,69.61788940429688
33,23,1,26147291136,1141933056,68.58121490478516
34,23,2,26147291136,1141933056,68.8953628540039
35,23,3,26147291136,1141933056,68.7591323852539
36,24,0,54131687424,2215674880,135.4580535888672
37,24,1,53074722816,2215674880,141.5498809814453
38,24,2,53072625664,2215674880,140.76319885253906
39,24,3,53072625664,2215676416,268.3216552734375
