,exp,it,res,all,time
0,15,0,356515840,57330176,28109.369140625
1,15,1,314572800,91419648,10.362144470214844
2,15,2,293601280,91421184,7.097760200500488
3,15,3,293601280,91419648,7.039775848388672
4,16,0,295698432,114637312,9.318143844604492
5,16,1,295698432,114635776,8.93177604675293
6,16,2,295698432,114635776,8.861856460571289
7,16,3,295698432,114635776,9.391615867614746
8,17,0,295698432,161068032,8.794303894042969
9,17,1,295698432,162087936,8.177056312561035
10,17,2,295698432,161068032,8.166815757751465
11,17,3,295698432,161068032,8.122912406921387
12,18,0,469762048,253932544,11.832192420959473
13,18,1,505413632,253932544,10.951647758483887
14,18,2,469762048,253934080,10.895039558410645
15,18,3,469762048,253934080,11.172831535339355
16,19,0,840957952,439661568,10.60364818572998
17,19,1,838860800,439661568,11.410079956054688
18,19,2,838860800,439661568,11.306431770324707
19,19,3,838860800,439661568,10.779135704040527
20,20,0,1514143744,811119616,12.574624061584473
21,20,1,1650458624,811119616,10.905376434326172
22,20,2,1514143744,811119616,11.806624412536621
23,20,3,1650458624,811119616,10.917728424072266
24,21,0,3131047936,1554035712,18.544544219970703
25,21,1,3265265664,1554035712,18.4902400970459
26,21,2,3267362816,1554035712,19.938560485839844
27,21,3,2996830208,1554035712,18.5948486328125
28,22,0,6228541440,3039867904,37.3807373046875
29,22,1,6226444288,3039867904,41.39219284057617
30,22,2,5955911680,3039867904,36.46220779418945
31,22,3,5955911680,3039867904,41.57516860961914
32,23,0,11880366080,6011532288,86.73395538330078
33,23,1,11609833472,6011532288,73.0344009399414
34,23,2,11609833472,6011532288,79.80425262451172
35,23,3,11609833472,6011532288,82.3584976196289
36,24,0,23993516032,11954861056,153.88803100585938
37,24,1,23993516032,11954861056,145.37510681152344
38,24,2,23991418880,11954861056,179.56057739257812
39,24,3,23991418880,11954862592,232.66380310058594
