,exp,it,res,all,time
0,15,0,616562688,72385536,15485.7412109375
1,15,1,316669952,72385536,17.26358413696289
2,15,2,295698432,72387072,15.147583961486816
3,15,3,295698432,72385536,14.918656349182129
4,16,0,295698432,76581376,33.22310256958008
5,16,1,295698432,76579840,13.651904106140137
6,16,2,295698432,76579840,14.049504280090332
7,16,3,295698432,76579840,13.69923210144043
8,17,0,490733568,84968448,20.01535987854004
9,17,1,497025024,85988352,20.88688087463379
10,17,2,497025024,84968448,21.12950325012207
11,17,3,490733568,84968448,18.8372802734375
12,18,0,918552576,101745664,23.42812728881836
13,18,1,920649728,101745664,25.33545684814453
14,18,2,918552576,101747200,25.158720016479492
15,18,3,918552576,101747200,25.337343215942383
16,19,0,1721761792,135300096,24.641952514648438
17,19,1,1719664640,135300096,24.496992111206055
18,19,2,1721761792,135300096,25.71843147277832
19,19,3,1721761792,135300096,21.543935775756836
20,20,0,3405774848,202408960,26.167104721069336
21,20,1,3407872000,202408960,25.534303665161133
22,20,2,3405774848,202408960,27.067935943603516
23,20,3,3407872000,202408960,25.67731285095215
24,21,0,6769606656,336626688,30.522111892700195
25,21,1,6769606656,336626688,27.116512298583984
26,21,2,6637486080,336626688,27.948991775512695
27,21,3,6635388928,336626688,28.95510482788086
28,22,0,13233029120,605062144,39.539520263671875
29,22,1,13228834816,605062144,39.00147247314453
30,22,2,13226737664,605062144,39.344478607177734
31,22,3,13226737664,605062144,39.35023880004883
32,23,0,26417823744,1141933056,75.37606048583984
33,23,1,26147291136,1141933056,74.30397033691406
34,23,2,26147291136,1141933056,74.60489654541016
35,23,3,26147291136,1141933056,74.55996704101562
36,24,0,54131687424,2215674880,147.0185546875
37,24,1,53074722816,2215674880,152.8050537109375
38,24,2,53072625664,2215674880,152.43788146972656
39,24,3,53072625664,2215676416,279.5940246582031
