,exp,it,res,all,time
0,15,0,356515840,57330176,28046.509765625
1,15,1,314572800,91419648,10.297632217407227
2,15,2,293601280,91421184,7.0938239097595215
3,15,3,293601280,91419648,7.028895854949951
4,16,0,295698432,114637312,9.30355167388916
5,16,1,295698432,114635776,8.952320098876953
6,16,2,295698432,114635776,8.862719535827637
7,16,3,295698432,114635776,9.341376304626465
8,17,0,295698432,161068032,8.786687850952148
9,17,1,295698432,162087936,8.146495819091797
10,17,2,295698432,161068032,8.168224334716797
11,17,3,295698432,161068032,8.1046724319458
12,18,0,469762048,253932544,11.670720100402832
13,18,1,505413632,253932544,10.923808097839355
14,18,2,469762048,253934080,10.814559936523438
15,18,3,469762048,253934080,11.10870361328125
16,19,0,840957952,439661568,10.642911911010742
17,19,1,838860800,439661568,11.4169921875
18,19,2,838860800,439661568,11.306976318359375
19,19,3,838860800,439661568,10.748607635498047
20,20,0,1514143744,811119616,12.744959831237793
21,20,1,1650458624,811119616,10.983519554138184
22,20,2,1514143744,811119616,11.76358413696289
23,20,3,1650458624,811119616,10.932127952575684
24,21,0,3131047936,1554035712,18.113567352294922
25,21,1,3265265664,1554035712,18.2706241607666
26,21,2,3267362816,1554035712,19.028736114501953
27,21,3,2996830208,1554035712,17.62166404724121
28,22,0,6228541440,3039867904,136.8465576171875
29,22,1,6226444288,3039867904,39.30886459350586
30,22,2,5955911680,3039867904,34.38246536254883
31,22,3,5955911680,3039867904,39.508544921875
32,23,0,11880366080,6011532288,99.11542510986328
33,23,1,11609833472,6011532288,68.90681457519531
34,23,2,11609833472,6011532288,75.78272247314453
35,23,3,11609833472,6011532288,78.2804183959961
36,24,0,23993516032,11954861056,148.0615997314453
37,24,1,23993516032,11954861056,136.91270446777344
38,24,2,23991418880,11954861056,170.9641571044922
39,24,3,23991418880,11954862592,225.09263610839844
