,exp,it,res,all,time
0,15,0,335544320,55215616,27865.873046875
1,15,1,335544320,89311232,10.313407897949219
2,15,2,314572800,89311232,7.112959861755371
3,15,3,314572800,89311232,7.038464069366455
4,16,0,314572800,110561280,9.312159538269043
5,16,1,314572800,110430208,8.89964771270752
6,16,2,314572800,110430208,8.880928039550781
7,16,3,293601280,110430208,9.34540843963623
8,17,0,295698432,152799232,8.779711723327637
9,17,1,295698432,152799232,8.184320449829102
10,17,2,295698432,152668160,8.204416275024414
11,17,3,295698432,152668160,8.146112442016602
12,18,0,432013312,237144064,10.763615608215332
13,18,1,432013312,237144064,10.953920364379883
14,18,2,432013312,238061568,9.91385555267334
15,18,3,432013312,237144064,10.277503967285156
16,19,0,765460480,406095872,10.61023998260498
17,19,1,765460480,406095872,11.463007926940918
18,19,2,765460480,406095872,10.39020824432373
19,19,3,765460480,406095872,9.925375938415527
20,20,0,1505755136,743999488,12.716608047485352
21,20,1,1505755136,743999488,10.967679977416992
22,20,2,1505755136,743999488,10.880127906799316
23,20,3,1505755136,743999488,10.904383659362793
24,21,0,2988441600,1419806720,17.395584106445312
25,21,1,2988441600,1419806720,18.234848022460938
26,21,2,2988441600,1419806720,18.042783737182617
27,21,3,2988441600,1419806720,16.39743995666504
28,22,0,5681184768,2771421184,131.58009338378906
29,22,1,5949620224,2771421184,32.50262451171875
30,22,2,5947523072,2771421184,35.20268630981445
31,22,3,6215958528,2771421184,34.23283386230469
32,23,0,11064573952,5474650112,88.72415924072266
33,23,1,11064573952,5474650112,68.53314971923828
34,23,2,11064573952,5474650112,64.07644653320312
35,23,3,11064573952,5474650112,66.43321228027344
36,24,0,22909288448,10881107968,128.21807861328125
37,24,1,21835546624,10881107968,116.55945587158203
38,24,2,21835546624,10881107968,145.22808837890625
39,24,3,21835546624,10881107968,163.59190368652344
