,exp,it,res,all,time
0,15,0,629145600,83177472,16554.322265625
1,15,1,318767104,82949120,31.054847717285156
2,15,2,318767104,83177472,29.664640426635742
3,15,3,318767104,83180544,30.17193603515625
4,16,0,484442112,91834880,53.30080032348633
5,16,1,490733568,92116480,34.995361328125
6,16,2,476053504,91569152,34.94377517700195
7,16,3,484442112,91572224,35.68083190917969
8,17,0,908066816,108584448,43.360801696777344
9,17,1,893386752,108587520,35.34211349487305
10,17,2,891289600,108584448,36.85334396362305
11,17,3,891289600,108587520,36.719871520996094
12,18,0,1702887424,142444544,40.55526351928711
13,18,1,1686110208,141960192,36.63407897949219
14,18,2,1719664640,141669376,39.627105712890625
15,18,3,1719664640,141666304,38.476959228515625
16,19,0,3328180224,210315776,39.069278717041016
17,19,1,3263168512,210315776,40.981536865234375
18,19,2,3294625792,210299904,41.08486557006836
19,19,3,3263168512,210299904,40.43132781982422
20,20,0,6465519616,343755264,45.6756477355957
21,20,1,6461325312,343755264,43.39753723144531
22,20,2,6461325312,343755264,44.6130256652832
23,20,3,6461325312,343755264,45.89295959472656
24,21,0,12989759488,612190720,68.55945587158203
25,21,1,12851347456,612193792,67.24928283691406
26,21,2,12851347456,612953088,68.53679656982422
27,21,3,12851347456,612953088,67.92447662353516
28,22,0,25516048384,1149842944,129.56576538085938
29,22,1,25889341440,1149824000,129.80409240722656
30,22,2,25354567680,1149824000,129.3500213623047
31,22,3,25350373376,1149824000,130.40623474121094
32,23,0,48792338432,2223581696,255.87306213378906
33,23,1,51441041408,2223565824,270.1029968261719
34,23,2,50369396736,2223578624,261.57073974609375
35,23,3,50904170496,2223578624,265.7820129394531
