,exp,it,res,all,time
0,15,0,629145600,83177472,16554.6171875
1,15,1,318767104,82949120,31.10086441040039
2,15,2,318767104,83177472,29.66851234436035
3,15,3,318767104,83180544,30.289247512817383
4,16,0,484442112,91834880,53.77363204956055
5,16,1,490733568,92116480,35.08204650878906
6,16,2,476053504,91569152,35.13062286376953
7,16,3,484442112,91572224,35.84572982788086
8,17,0,908066816,108584448,43.58534240722656
9,17,1,893386752,108587520,35.589439392089844
10,17,2,891289600,108584448,37.144447326660156
11,17,3,891289600,108587520,36.77926254272461
12,18,0,1702887424,142444544,40.648414611816406
13,18,1,1686110208,141960192,36.718528747558594
14,18,2,1719664640,141669376,39.667327880859375
15,18,3,1719664640,141666304,38.94940948486328
16,19,0,3328180224,210315776,39.12803268432617
17,19,1,3263168512,210315776,41.16624069213867
18,19,2,3294625792,210299904,41.26521682739258
19,19,3,3263168512,210299904,40.138912200927734
20,20,0,6465519616,343755264,47.280574798583984
21,20,1,6461325312,343755264,44.44502258300781
22,20,2,6461325312,343755264,46.003456115722656
23,20,3,6461325312,343755264,47.00908660888672
24,21,0,12989759488,612190720,73.54374694824219
25,21,1,12851347456,612956160,72.2647705078125
26,21,2,12851347456,612953088,73.5975341796875
27,21,3,12712935424,612953088,72.9788818359375
28,22,0,26180845568,1149839872,139.60464477539062
29,22,1,25889341440,1149824000,139.87823486328125
30,22,2,25354567680,1149824000,139.6012725830078
31,22,3,25352470528,1149824000,140.7316436767578
32,23,0,51478790144,2223581696,276.71319580078125
33,23,1,51443138560,2223565824,290.09820556640625
34,23,2,50369396736,2223575552,281.9136657714844
35,23,3,50369396736,2223565824,286.0020751953125
