,exp,it,res,all,time
0,15,0,624951296,113111040,30553.251953125
1,15,1,316669952,150624256,15.65443229675293
2,15,2,316669952,150389760,14.465215682983398
3,15,3,316669952,150624256,14.327872276306152
4,16,0,333447168,226413568,19.609024047851562
5,16,1,360710144,226963968,14.350336074829102
6,16,2,360710144,226682368,14.445887565612793
7,16,3,333447168,226419712,14.29308795928955
8,17,0,593494016,378001408,22.49724769592285
9,17,1,595591168,378242560,19.016128540039062
10,17,2,576716800,378530304,19.272544860839844
11,17,3,576716800,378542592,19.034175872802734
12,18,0,1119879168,683765248,24.961280822753906
13,18,1,1136656384,684073984,21.22982406616211
14,18,2,1136656384,683004928,21.29395294189453
15,18,3,1136656384,683001856,21.199840545654297
16,19,0,2111832064,1287275520,24.86412811279297
17,19,1,2181038080,1288816128,23.935392379760742
18,19,2,2078277632,1288816128,22.150943756103516
19,19,3,2080374784,1288800256,19.08608055114746
20,20,0,4173332480,2501478400,28.477279663085938
21,20,1,4034920448,2500716032,25.425312042236328
22,20,2,4034920448,2500716032,27.067935943603516
23,20,3,4034920448,2500716032,25.32089614868164
24,21,0,8411676672,4926072320,41.430782318115234
25,21,1,8541700096,4926075392,39.467552185058594
26,21,2,8820621312,4926834688,40.247039794921875
27,21,3,8134852608,4926834688,37.84815979003906
28,22,0,17030971392,9777547264,85.33856201171875
29,22,1,16202596352,9777563136,82.32963562011719
30,22,2,15934160896,9777547264,78.78841400146484
31,22,3,15934160896,9777547264,82.2252197265625
32,23,0,33183236096,19478972416,173.0927734375
33,23,1,32073842688,19478988288,158.75418090820312
34,23,2,31536971776,19478972416,160.68821716308594
35,23,3,31536971776,19478982144,157.7109375
