,exp,it,res,all,time
0,15,0,624951296,83183616,16555.16796875
1,15,1,331350016,83183616,30.88275146484375
2,15,2,331350016,82946048,29.35103988647461
3,15,3,331350016,82946048,29.86662483215332
4,16,0,467664896,91981824,54.46144104003906
5,16,1,471859200,91850752,34.974143981933594
6,16,2,471859200,91334656,34.874176025390625
7,16,3,465567744,91334656,35.550655364990234
8,17,0,828375040,108365824,43.1297607421875
9,17,1,849346560,108603392,35.268577575683594
10,17,2,830472192,108603392,36.699615478515625
11,17,3,830472192,108603392,36.32195281982422
12,18,0,1642070016,141666304,40.40281677246094
13,18,1,1656750080,141666304,36.45596694946289
14,18,2,1656750080,141666304,39.395328521728516
15,18,3,1639972864,141666304,38.69945526123047
16,19,0,3208642560,208775168,39.390113830566406
17,19,1,3177185280,208775168,41.411808013916016
18,19,2,3177185280,208775168,41.56147384643555
19,19,3,3177185280,208775168,40.737056732177734
20,20,0,6301941760,342992896,48.074527740478516
21,20,1,6301941760,342992896,45.069793701171875
22,20,2,6234832896,342992896,46.76531219482422
23,20,3,6234832896,342992896,47.858943939208984
24,21,0,12557746176,611428352,75.68978881835938
25,21,1,12557746176,611428352,75.44496154785156
26,21,2,12423528448,611428352,76.80480194091797
27,21,3,12423528448,611428352,76.16659545898438
28,22,0,24794628096,1148299264,145.59164428710938
29,22,1,24794628096,1148299264,145.34339904785156
30,22,2,24794628096,1148299264,145.94537353515625
31,22,3,24794628096,1148299264,146.50735473632812
32,23,0,49272586240,2222041088,287.95318603515625
33,23,1,49272586240,2222041088,301.3302917480469
34,23,2,49272586240,2222041088,292.31536865234375
35,23,3,49272586240,2222041088,297.6950378417969
