,exp,it,res,all,time
0,15,0,629145600,83177472,16554.00390625
1,15,1,318767104,82949120,31.006784439086914
2,15,2,318767104,83177472,29.56425666809082
3,15,3,318767104,83180544,30.24176025390625
4,16,0,484442112,91834880,53.56294250488281
5,16,1,490733568,92116480,35.1038703918457
6,16,2,476053504,91569152,35.10310363769531
7,16,3,484442112,91572224,35.80748748779297
8,17,0,908066816,108584448,43.428993225097656
9,17,1,893386752,108587520,35.34342575073242
10,17,2,891289600,108584448,37.07075119018555
11,17,3,891289600,108587520,36.710784912109375
12,18,0,1702887424,142444544,40.66787338256836
13,18,1,1686110208,141960192,36.60249710083008
14,18,2,1719664640,141669376,39.513824462890625
15,18,3,1719664640,141666304,38.84486389160156
16,19,0,3328180224,210315776,38.93862533569336
17,19,1,3263168512,210315776,40.85209655761719
18,19,2,3294625792,210299904,41.15718460083008
19,19,3,3263168512,210299904,40.35647964477539
20,20,0,6465519616,343755264,46.1572151184082
21,20,1,6461325312,343755264,43.296417236328125
22,20,2,6461325312,343755264,44.5873908996582
23,20,3,6461325312,343755264,45.89904022216797
24,21,0,12989759488,612190720,69.7291488647461
25,21,1,12851347456,612956160,69.29027557373047
26,21,2,12851347456,612953088,70.0830078125
27,21,3,12712935424,612190720,69.5486068725586
28,22,0,25901924352,1149839872,132.65997314453125
29,22,1,25889341440,1149824000,132.5979461669922
30,22,2,25354567680,1149824000,133.15769958496094
31,22,3,25352470528,1149824000,133.83824157714844
32,23,0,51478790144,2223581696,262.8627624511719
33,23,1,51443138560,2223565824,276.16339111328125
34,23,2,50369396736,2223575552,267.3547668457031
35,23,3,50367299584,2223565824,272.4384765625
