,exp,it,res,all,time
0,15,0,624951296,113111040,30553.56640625
1,15,1,316669952,150624256,15.615072250366211
2,15,2,316669952,150389760,14.439743995666504
3,15,3,316669952,150624256,14.30947208404541
4,16,0,333447168,226413568,19.65113639831543
5,16,1,360710144,226963968,14.33407974243164
6,16,2,360710144,226682368,14.473567962646484
7,16,3,333447168,226419712,14.329792022705078
8,17,0,593494016,378001408,22.3703670501709
9,17,1,595591168,378242560,19.02288055419922
10,17,2,576716800,378530304,19.146560668945312
11,17,3,576716800,378542592,19.01353645324707
12,18,0,1119879168,683765248,24.693952560424805
13,18,1,1136656384,684073984,21.308448791503906
14,18,2,1136656384,683004928,21.259136199951172
15,18,3,1136656384,683001856,21.223360061645508
16,19,0,2111832064,1287275520,24.42323112487793
17,19,1,2181038080,1288816128,23.557376861572266
18,19,2,2078277632,1288816128,22.17967987060547
19,19,3,2080374784,1288800256,19.161888122558594
20,20,0,4173332480,2501478400,27.436735153198242
21,20,1,4034920448,2500716032,25.536928176879883
22,20,2,4034920448,2500716032,27.146560668945312
23,20,3,4034920448,2500716032,25.94246482849121
24,21,0,8411676672,4926072320,38.86272048950195
25,21,1,8541700096,4926075392,40.25222396850586
26,21,2,8820621312,4926834688,40.83670425415039
27,21,3,8134852608,4926834688,39.078975677490234
28,22,0,16752050176,9776784896,81.99321746826172
29,22,1,16202596352,9777563136,83.31324768066406
30,22,2,15934160896,9777547264,79.69868469238281
31,22,3,15934160896,9777547264,83.91596984863281
32,23,0,33183236096,19478972416,168.26748657226562
33,23,1,32073842688,19478988288,159.85562133789062
34,23,2,31536971776,19478972416,162.69839477539062
35,23,3,31536971776,19478982144,159.5672607421875
