,exp,it,res,all,time
0,15,0,337641472,48427520,32347.0703125
1,15,1,297795584,81247744,13.145600318908691
2,15,2,297795584,81247744,7.275904178619385
3,15,3,297795584,81247744,7.130271911621094
4,16,0,297795584,95026688,7.945888042449951
5,16,1,295698432,95026688,7.200736045837402
6,16,2,295698432,95026688,7.157472133636475
7,16,3,293601280,95026688,7.611904144287109
8,17,0,293601280,122584576,8.035360336303711
9,17,1,293601280,122584576,7.074079990386963
10,17,2,293601280,122584576,7.164127826690674
11,17,3,293601280,122584576,8.51308822631836
12,18,0,312475648,177700352,9.83187198638916
13,18,1,348127232,177700352,9.0731840133667
14,18,2,312475648,177700352,9.30288028717041
15,18,3,348127232,177700352,9.855999946594238
16,19,0,568328192,287931904,15.522496223449707
17,19,1,566231040,287931904,11.03228759765625
18,19,2,566231040,287932928,10.96889591217041
19,19,3,566231040,287931904,10.945119857788086
20,20,0,1042284544,508395008,15.138463973999023
21,20,1,1042284544,508395008,13.145279884338379
22,20,2,1042284544,508396032,12.13145637512207
23,20,3,1042284544,508395008,11.755231857299805
24,21,0,1988100096,949321216,17.377887725830078
25,21,1,2053111808,949322240,14.989760398864746
26,21,2,2055208960,949321216,13.148287773132324
27,21,3,2053111808,949322240,14.590304374694824
28,22,0,3942645760,1831173632,37.18191909790039
29,22,1,3942645760,1831173632,31.831039428710938
30,22,2,4213178368,1831173632,33.310367584228516
31,22,3,3808428032,1831173632,34.7498893737793
32,23,0,7853834240,3594878464,343.58026123046875
33,23,1,8122269696,3594878464,69.80934143066406
34,23,2,8122269696,3594878464,69.78781127929688
35,23,3,8122269696,3594879488,70.13212585449219
36,24,0,14596177920,7122288128,111.87446594238281
37,24,1,14864613376,7122288128,118.64339447021484
38,24,2,14864613376,7122288128,126.45152282714844
39,24,3,15401484288,7122288128,107.25993347167969
