,exp,it,res,all,time
0,15,0,599785472,69557248,16740.634765625
1,15,1,299892736,69557248,19.675071716308594
2,15,2,299892736,69557248,16.768224716186523
3,15,3,299892736,69557248,16.853248596191406
4,16,0,297795584,71654400,41.70751953125
5,16,1,295698432,71654400,14.12070369720459
6,16,2,295698432,71654400,14.071552276611328
7,16,3,295698432,71654400,15.030271530151367
8,17,0,352321536,75848704,17.843168258666992
9,17,1,352321536,75848704,16.91756820678711
10,17,2,352321536,75848704,16.92095947265625
11,17,3,352321536,75848704,16.747711181640625
12,18,0,641728512,84237312,22.556703567504883
13,18,1,643825664,84237312,22.52707290649414
14,18,2,641728512,84237312,24.420448303222656
15,18,3,668991488,84237312,23.768800735473633
16,19,0,1212153856,101014528,25.259103775024414
17,19,1,1210056704,101014528,24.71776008605957
18,19,2,1210056704,101015552,23.905920028686523
19,19,3,1210056704,101014528,23.906143188476562
20,20,0,2325741568,134568960,25.188352584838867
21,20,1,2325741568,134568960,25.37171173095703
22,20,2,2325741568,134569984,25.6297607421875
23,20,3,2325741568,134568960,21.646560668945312
24,21,0,4620025856,201677824,30.744640350341797
25,21,1,4617928704,201678848,25.95292854309082
26,21,2,4620025856,201677824,30.96112060546875
27,21,3,4685037568,201678848,27.260000228881836
28,22,0,9198108672,335895552,35.47846221923828
29,22,1,9065988096,335895552,34.025184631347656
30,22,2,9065988096,335895552,60.908416748046875
31,22,3,9063890944,335895552,108.99235534667969
32,23,0,18360565760,604331008,65.18412780761719
33,23,1,18360565760,604331008,64.23334503173828
34,23,2,18092130304,604331008,64.51055908203125
35,23,3,18092130304,604331008,64.22969818115234
36,24,0,36142317568,1141201920,134.77967834472656
37,24,1,35873882112,1141201920,125.19046020507812
38,24,2,35873882112,1141201920,222.685791015625
39,24,3,35873882112,1141201920,128.74794006347656
