,exp,it,res,all,time
0,15,0,337641472,48427520,32343.67578125
1,15,1,297795584,81247744,13.164735794067383
2,15,2,297795584,81247744,7.275199890136719
3,15,3,297795584,81247744,7.127840042114258
4,16,0,297795584,95026688,7.902239799499512
5,16,1,295698432,95026688,7.210591793060303
6,16,2,295698432,95026688,7.154975891113281
7,16,3,293601280,95026688,7.63651180267334
8,17,0,293601280,122584576,8.031776428222656
9,17,1,293601280,122584576,7.126175880432129
10,17,2,293601280,122584576,7.164768218994141
11,17,3,293601280,122584576,8.520959854125977
12,18,0,312475648,177700352,9.890656471252441
13,18,1,348127232,177700352,9.0863676071167
14,18,2,312475648,177700352,9.33135986328125
15,18,3,348127232,177700352,9.908512115478516
16,19,0,568328192,287931904,11.09603214263916
17,19,1,566231040,287931904,11.09727954864502
18,19,2,566231040,287932928,11.056447982788086
19,19,3,566231040,287931904,11.036191940307617
20,20,0,1042284544,508395008,15.051936149597168
21,20,1,1042284544,508395008,13.204768180847168
22,20,2,1042284544,508396032,12.196319580078125
23,20,3,1042284544,508395008,11.851327896118164
24,21,0,1988100096,949321216,18.404895782470703
25,21,1,2053111808,949322240,14.755583763122559
26,21,2,2055208960,949321216,12.87388801574707
27,21,3,2053111808,949322240,14.677760124206543
28,22,0,3942645760,1831173632,36.34352111816406
29,22,1,3942645760,1831173632,29.813888549804688
30,22,2,4213178368,1831173632,31.300607681274414
31,22,3,3808428032,1831173632,31.853471755981445
32,23,0,7853834240,3594878464,345.17999267578125
33,23,1,8122269696,3594878464,65.92086029052734
34,23,2,8122269696,3594878464,65.88201904296875
35,23,3,8122269696,3594879488,66.19673919677734
36,24,0,14596177920,7122288128,118.07635498046875
37,24,1,14864613376,7122288128,110.53343963623047
38,24,2,14864613376,7122288128,118.62963104248047
39,24,3,15401484288,7122288128,99.1343994140625
