,exp,it,res,all,time
0,15,0,337641472,48427520,32366.01171875
1,15,1,297795584,81247744,13.275936126708984
2,15,2,297795584,81247744,7.298783779144287
3,15,3,297795584,81247744,7.132287979125977
4,16,0,297795584,95026688,7.964992046356201
5,16,1,295698432,95026688,7.226367950439453
6,16,2,295698432,95026688,7.170495986938477
7,16,3,293601280,95026688,7.586751937866211
8,17,0,293601280,122584576,7.941279888153076
9,17,1,293601280,122584576,7.121984004974365
10,17,2,293601280,122584576,7.159679889678955
11,17,3,293601280,122584576,8.506208419799805
12,18,0,312475648,177700352,9.88924789428711
13,18,1,348127232,177700352,9.07910442352295
14,18,2,312475648,177700352,9.377663612365723
15,18,3,348127232,177700352,9.849408149719238
16,19,0,568328192,287931904,15.953760147094727
17,19,1,566231040,287931904,11.193599700927734
18,19,2,566231040,287932928,11.182592391967773
19,19,3,566231040,287931904,11.085920333862305
20,20,0,1042284544,508395008,13.177568435668945
21,20,1,1042284544,508395008,13.21884822845459
22,20,2,1042284544,508396032,12.063936233520508
23,20,3,1042284544,508395008,11.842528343200684
24,21,0,1988100096,949321216,15.246975898742676
25,21,1,2053111808,949322240,15.199071884155273
26,21,2,2055208960,949321216,12.919551849365234
27,21,3,2053111808,949322240,14.361472129821777
28,22,0,3942645760,1831173632,28.933311462402344
29,22,1,3942645760,1831173632,28.790239334106445
30,22,2,4213178368,1831173632,30.24393653869629
31,22,3,3808428032,1831173632,31.522048950195312
32,23,0,7853834240,3594878464,331.72918701171875
33,23,1,8122269696,3594878464,63.890113830566406
34,23,2,8122269696,3594878464,63.784095764160156
35,23,3,8122269696,3594879488,64.14982604980469
36,24,0,14596177920,7122288128,92.87615966796875
37,24,1,14864613376,7122288128,106.87849426269531
38,24,2,14864613376,7122288128,114.74198150634766
39,24,3,15401484288,7122288128,93.82736206054688
