,exp,it,res,all,time
0,15,0,599785472,69557248,17254.5703125
1,15,1,299892736,69557248,19.5262393951416
2,15,2,299892736,69557248,16.764511108398438
3,15,3,299892736,69557248,16.848928451538086
4,16,0,297795584,71654400,41.939327239990234
5,16,1,295698432,71654400,14.169183731079102
6,16,2,295698432,71654400,14.177824020385742
7,16,3,295698432,71654400,15.207327842712402
8,17,0,352321536,75848704,17.663711547851562
9,17,1,352321536,75848704,17.324960708618164
10,17,2,352321536,75848704,16.86524772644043
11,17,3,352321536,75848704,17.19696044921875
12,18,0,641728512,84237312,23.35763168334961
13,18,1,643825664,84237312,22.856416702270508
14,18,2,641728512,84237312,24.36934471130371
15,18,3,668991488,84237312,24.08844757080078
16,19,0,1212153856,101014528,25.292543411254883
17,19,1,1210056704,101014528,24.233055114746094
18,19,2,1210056704,101015552,24.518272399902344
19,19,3,1210056704,101014528,23.646175384521484
20,20,0,2325741568,134568960,25.45235252380371
21,20,1,2325741568,134568960,25.852127075195312
22,20,2,2325741568,134569984,25.111135482788086
23,20,3,2325741568,134568960,21.067615509033203
24,21,0,4620025856,201677824,30.819007873535156
25,21,1,4617928704,201678848,25.886751174926758
26,21,2,4620025856,201677824,28.229440689086914
27,21,3,4685037568,201678848,26.87379264831543
28,22,0,9198108672,335895552,40.64614486694336
29,22,1,9065988096,335895552,39.92323303222656
30,22,2,9065988096,335895552,65.9241943359375
31,22,3,9063890944,335895552,114.87276458740234
32,23,0,18360565760,604331008,76.74531555175781
33,23,1,18360565760,604331008,75.5904312133789
34,23,2,18092130304,604331008,76.22819519042969
35,23,3,18092130304,604331008,75.89933013916016
36,24,0,36142317568,1141201920,158.02291870117188
37,24,1,35873882112,1141201920,147.75357055664062
38,24,2,35873882112,1141201920,230.34310913085938
39,24,3,35873882112,1141201920,152.18389892578125
