,exp,it,res,all,time
0,15,0,337641472,48427520,32361.57421875
1,15,1,297795584,81247744,13.196991920471191
2,15,2,297795584,81247744,7.287424087524414
3,15,3,297795584,81247744,7.082719802856445
4,16,0,297795584,95026688,7.952832221984863
5,16,1,295698432,95026688,7.214784145355225
6,16,2,295698432,95026688,7.156288146972656
7,16,3,293601280,95026688,7.597856044769287
8,17,0,293601280,122584576,8.036255836486816
9,17,1,293601280,122584576,7.087808132171631
10,17,2,293601280,122584576,7.160736083984375
11,17,3,293601280,122584576,8.425663948059082
12,18,0,312475648,177700352,9.873984336853027
13,18,1,348127232,177700352,8.995871543884277
14,18,2,312475648,177700352,9.286911964416504
15,18,3,348127232,177700352,9.923199653625488
16,19,0,568328192,287931904,15.914143562316895
17,19,1,566231040,287931904,11.15340805053711
18,19,2,566231040,287932928,11.157024383544922
19,19,3,566231040,287931904,11.116512298583984
20,20,0,1042284544,508395008,15.254112243652344
21,20,1,1042284544,508395008,13.142911911010742
22,20,2,1042284544,508396032,12.145824432373047
23,20,3,1042284544,508395008,11.896736145019531
24,21,0,1988100096,949321216,17.488576889038086
25,21,1,2053111808,949322240,15.089056015014648
26,21,2,2055208960,949321216,12.8306884765625
27,21,3,2053111808,949322240,14.656831741333008
28,22,0,3942645760,1831173632,32.67795181274414
29,22,1,3942645760,1831173632,26.08095932006836
30,22,2,4213178368,1831173632,27.21718406677246
31,22,3,3808428032,1831173632,29.634944915771484
32,23,0,7853834240,3594878464,338.06402587890625
33,23,1,8122269696,3594878464,58.471744537353516
34,23,2,8122269696,3594878464,58.05548858642578
35,23,3,8122269696,3594879488,58.95587158203125
36,24,0,14596177920,7122288128,92.84690856933594
37,24,1,14864613376,7122288128,98.91273498535156
38,24,2,14864613376,7122288128,106.87369537353516
39,24,3,15401484288,7122288128,87.97561645507812
