,exp,it,res,all,time
0,15,0,601882624,71313408,16702.296875
1,15,1,301989888,71313408,88.4312973022461
2,15,2,301989888,71313408,87.13568115234375
3,15,3,301989888,71313408,87.2325439453125
4,16,0,348127232,73410560,110.7069091796875
5,16,1,369098752,73410560,91.75071716308594
6,16,2,369098752,73410560,90.1750717163086
7,16,3,369098752,73410560,96.94585418701172
8,17,0,612368384,77604864,90.62384033203125
9,17,1,606076928,77604864,95.25923156738281
10,17,2,610271232,77604864,90.57186889648438
11,17,3,603979776,77604864,88.3443832397461
12,18,0,1161822208,85993472,94.39692687988281
13,18,1,1151336448,85994496,94.85346984863281
14,18,2,1151336448,85993472,94.06771087646484
15,18,3,1082130432,85993472,89.75341033935547
16,19,0,2202009600,102770688,96.9583969116211
17,19,1,2181038080,102770688,90.48470306396484
18,19,2,2183135232,102770688,89.30707550048828
19,19,3,2183135232,102770688,88.8338851928711
20,20,0,4320133120,136325120,92.72156524658203
21,20,1,4284481536,136325120,94.01136016845703
22,20,2,4315938816,136325120,92.73868560791016
23,20,3,4315938816,136325120,93.47926330566406
24,21,0,8510242816,203433984,136.81155395507812
25,21,1,8512339968,203433984,133.7747802734375
26,21,2,8577351680,203433984,134.18389892578125
27,21,3,8445231104,203433984,136.92579650878906
28,22,0,17091788800,337651712,258.522705078125
29,22,1,16955473920,337651712,258.81146240234375
30,22,2,16821256192,337651712,258.7169189453125
31,22,3,16821256192,337651712,258.3990478515625
32,23,0,33852227584,606087168,511.986572265625
33,23,1,34120663040,606087168,514.3447265625
34,23,2,34120663040,606087168,512.3511962890625
35,23,3,34389098496,606087168,512.373291015625
36,24,0,67371008000,1142958080,1020.3031005859375
37,24,1,66832039936,1142958080,1026.34814453125
38,24,2,66295169024,1142958080,1031.744873046875
39,24,3,66295169024,1142958080,1023.8396606445312
