,exp,it,res,all,time
0,15,0,339738624,110760960,28196.65625
1,15,1,299892736,143283200,46.8713264465332
2,15,2,299892736,143283200,45.5748176574707
3,15,3,299892736,143283200,49.276607513427734
4,16,0,297795584,214062592,50.337345123291016
5,16,1,295698432,214065664,47.897281646728516
6,16,2,295698432,214067712,49.15574264526367
7,16,3,295698432,214326272,47.14659118652344
8,17,0,478150656,358285824,57.4969596862793
9,17,1,459276288,358020096,48.644287109375
10,17,2,459276288,358020096,49.82831954956055
11,17,3,476053504,358020096,49.3166389465332
12,18,0,847249408,651981312,53.09084701538086
13,18,1,817889280,651982336,52.27119827270508
14,18,2,836763648,651981312,55.07417678833008
15,18,3,905969664,651981312,56.82457733154297
16,19,0,1692401664,1224274944,55.615936279296875
17,19,1,1606418432,1224274944,54.3015022277832
18,19,2,1606418432,1224274944,54.8771858215332
19,19,3,1604321280,1224274944,53.97612762451172
20,20,0,3170893824,2379281408,59.19718551635742
21,20,1,3269459968,2379281408,58.33763122558594
22,20,2,3166699520,2379281408,56.20988845825195
23,20,3,3166699520,2379281408,55.32009506225586
24,21,0,6081740800,4689294336,73.45516967773438
25,21,1,6218055680,4689294336,66.20441436767578
26,21,2,6014631936,4689294336,65.21529388427734
27,21,3,6419382272,4689294336,67.25641632080078
28,22,0,13312720896,9309320192,124.93885040283203
29,22,1,12907970560,9309320192,128.2939910888672
30,22,2,13310623744,9309320192,128.49725341796875
31,22,3,13310623744,9309320192,125.99088287353516
32,23,0,25222447104,18549371904,256.7873229980469
33,23,1,23878172672,18549371904,259.3812561035156
34,23,2,25220349952,18549371904,258.6590576171875
35,23,3,24144510976,18549371904,258.0921630859375
36,24,0,50119835648,37029475328,515.0247192382812
37,24,1,50656706560,37029475328,508.04876708984375
38,24,2,47433383936,37029475328,507.3085021972656
39,24,3,50656706560,37029475328,511.0648498535156
