,exp,it,res,all,time
0,15,0,339738624,110760960,28196.3828125
1,15,1,299892736,143283200,46.940032958984375
2,15,2,299892736,143283200,45.635009765625
3,15,3,299892736,143283200,49.334686279296875
4,16,0,297795584,214062592,50.33622360229492
5,16,1,295698432,214065664,47.90739059448242
6,16,2,295698432,214067712,49.16313552856445
7,16,3,295698432,214326272,47.18191909790039
8,17,0,478150656,358285824,57.48579025268555
9,17,1,459276288,358020096,48.65296173095703
10,17,2,457179136,358020096,49.750431060791016
11,17,3,478150656,358020096,49.23699188232422
12,18,0,845152256,651981312,52.88771057128906
13,18,1,817889280,651982336,52.216896057128906
14,18,2,834666496,651981312,54.82780838012695
15,18,3,905969664,651981312,56.84975814819336
16,19,0,1692401664,1224274944,55.594879150390625
17,19,1,1604321280,1224274944,54.164127349853516
18,19,2,1606418432,1224274944,54.81350326538086
19,19,3,1606418432,1224274944,54.6016960144043
20,20,0,3170893824,2379281408,59.34211349487305
21,20,1,3269459968,2379281408,57.66934585571289
22,20,2,3166699520,2379281408,56.22796630859375
23,20,3,3166699520,2379281408,55.354305267333984
24,21,0,6081740800,4689294336,72.5532455444336
25,21,1,6218055680,4689294336,65.76995086669922
26,21,2,6014631936,4689294336,64.75714874267578
27,21,3,6419382272,4689294336,67.09747314453125
28,22,0,13312720896,9309320192,124.23225402832031
29,22,1,13715374080,9309320192,127.2305908203125
30,22,2,13310623744,9309320192,127.53359985351562
31,22,3,13310623744,9309320192,124.34515380859375
32,23,0,24951914496,18549371904,254.97389221191406
33,23,1,25490882560,18549371904,257.35333251953125
34,23,2,24415043584,18549371904,256.7725830078125
35,23,3,24415043584,18549371904,256.1138916015625
36,24,0,50119835648,37029475328,511.72735595703125
37,24,1,47433383936,37029475328,504.4154052734375
38,24,2,50117738496,37029475328,504.2294921875
39,24,3,52267319296,37029475328,507.1900939941406
