,exp,it,res,all,time
0,15,0,599785472,70610944,18359.59765625
1,15,1,299892736,70610944,56.25628662109375
2,15,2,299892736,70610944,55.1407356262207
3,15,3,299892736,70610944,54.830848693847656
4,16,0,331350016,72708096,81.61942291259766
5,16,1,331350016,72975872,55.609886169433594
6,16,2,329252864,72708096,56.0667839050293
7,16,3,329252864,72708096,59.8994255065918
8,17,0,503316480,76902400,63.588768005371094
9,17,1,501219328,76902400,598.8048095703125
10,17,2,494927872,76902400,59.91651153564453
11,17,3,503316480,76984320,64.14514923095703
12,18,0,958398464,85291008,65.64009857177734
13,18,1,968884224,85291008,68.3287353515625
14,18,2,941621248,85291008,64.50259399414062
15,18,3,941621248,85291008,64.70146942138672
16,19,0,1801453568,102068224,66.81517028808594
17,19,1,1786773504,102068224,64.48799896240234
18,19,2,1784676352,102068224,65.12102508544922
19,19,3,1767899136,102486016,62.10316848754883
20,20,0,3529506816,135622656,65.02086639404297
21,20,1,3527409664,135622656,64.12569427490234
22,20,2,3495952384,135622656,62.97974395751953
23,20,3,3493855232,136040448,64.5169906616211
24,21,0,6941573120,202731520,88.26547241210938
25,21,1,6876561408,202731520,87.31180572509766
26,21,2,6943670272,202731520,651.2714233398438
27,21,3,6872367104,202731520,88.27244567871094
28,22,0,13960740864,336949248,166.74581909179688
29,22,1,13692305408,336949248,166.47584533691406
30,22,2,13021216768,336949248,166.23309326171875
31,22,3,14097055744,336949248,166.38796997070312
32,23,0,27334279168,605384704,360.0343933105469
33,23,1,27332182016,605385728,328.81158447265625
34,23,2,27871150080,605385728,329.6124572753906
35,23,3,27602714624,605384704,328.781494140625
36,24,0,56761516032,1142255616,654.9338989257812
37,24,1,54882467840,1142255616,661.5819702148438
38,24,2,54345596928,1142255616,855.2548828125
39,24,3,54882467840,1142255616,657.4592895507812
