,exp,it,res,all,time
0,15,0,339738624,85073408,32220.025390625
1,15,1,299892736,117508608,32.75929641723633
2,15,2,299892736,117508608,28.241119384765625
3,15,3,299892736,117508608,29.946943283081055
4,16,0,297795584,166345216,30.26927947998047
5,16,1,295698432,166612992,27.773279190063477
6,16,2,295698432,166345216,27.448863983154297
7,16,3,295698432,166345216,27.69468879699707
8,17,0,350224384,264267264,33.03628921508789
9,17,1,350224384,264262656,69.25823974609375
10,17,2,385875968,264343552,31.88163185119629
11,17,3,350224384,264343552,31.12188720703125
12,18,0,662700032,461641728,36.56252670288086
13,18,1,627048448,461642752,36.702369689941406
14,18,2,610271232,461641728,38.18352127075195
15,18,3,610271232,461642752,35.805503845214844
16,19,0,1174405120,850153472,36.77888107299805
17,19,1,1207959552,850154496,36.363487243652344
18,19,2,1224736768,850155520,36.888736724853516
19,19,3,1155530752,850155520,36.90576171875
20,20,0,2311061504,1631343616,38.85996627807617
21,20,1,2311061504,1631343616,35.94460678100586
22,20,2,2411724800,1631343616,36.461280822753906
23,20,3,2411724800,1631344640,36.685569763183594
24,21,0,4580179968,3193305088,49.33100891113281
25,21,1,4714397696,3193305088,85.73919677734375
26,21,2,4915724288,3193305088,121.1219482421875
27,21,3,4645191680,3193305088,45.54412841796875
28,22,0,9644802048,6318061568,85.70947265625
29,22,1,9107931136,6318061568,88.00431823730469
30,22,2,10584326144,6318061568,88.96224212646484
31,22,3,10315890688,6318061568,89.229248046875
32,23,0,18970836992,12567574528,217.8468475341797
33,23,1,17897095168,12567574528,174.7437744140625
34,23,2,17897095168,12567574528,181.03208923339844
35,23,3,17897095168,12567574528,179.93104553222656
36,24,0,38434504704,25067018240,665.1405029296875
37,24,1,35479617536,25067018240,353.7012023925781
38,24,2,38702940160,25067018240,566.899169921875
39,24,3,36016488448,25067018240,351.6791076660156
