,exp,it,res,all,time
0,15,0,339738624,85073408,32219.83203125
1,15,1,299892736,117508608,32.54243087768555
2,15,2,299892736,117508608,28.26982307434082
3,15,3,299892736,117508608,30.00476837158203
4,16,0,297795584,166345216,30.30518341064453
5,16,1,297795584,166612992,27.78335952758789
6,16,2,295698432,166345216,27.50796890258789
7,16,3,295698432,166345216,27.771936416625977
8,17,0,350224384,264267264,33.136863708496094
9,17,1,350224384,264262656,69.30067443847656
10,17,2,385875968,264343552,31.9835205078125
11,17,3,350224384,264343552,31.315391540527344
12,18,0,662700032,461641728,36.510337829589844
13,18,1,627048448,461642752,36.62691116333008
14,18,2,662700032,461643776,38.21859359741211
15,18,3,662700032,461642752,35.830814361572266
16,19,0,1174405120,850153472,36.799617767333984
17,19,1,1277165568,850153472,36.36547088623047
18,19,2,1207959552,850154496,36.863521575927734
19,19,3,1224736768,850155520,36.871360778808594
20,20,0,2313158656,1631343616,39.61958312988281
21,20,1,2311061504,1631343616,35.961856842041016
22,20,2,2413821952,1631343616,36.85776138305664
23,20,3,2411724800,1631344640,36.694366455078125
24,21,0,4580179968,3193305088,48.12284851074219
25,21,1,4716494848,3193305088,86.41216278076172
26,21,2,4917821440,3193305088,124.18153381347656
27,21,3,4645191680,3193305088,44.29792022705078
28,22,0,9644802048,6318061568,97.9327392578125
29,22,1,9107931136,6318061568,84.12287902832031
30,22,2,10586423296,6318061568,85.08918762207031
31,22,3,10317987840,6318061568,84.45350646972656
32,23,0,18970836992,12567574528,210.83914184570312
33,23,1,19509805056,12567574528,165.9561309814453
34,23,2,18704498688,12567574528,173.35865783691406
35,23,3,17628659712,12567574528,172.3040008544922
36,24,0,38168166400,25067018240,698.2900390625
37,24,1,38705037312,25067018240,337.779052734375
38,24,2,35481714688,25067018240,544.0276489257812
39,24,3,38705037312,25067018240,335.6592102050781
