,exp,it,res,all,time
0,15,0,599785472,70610944,18359.52734375
1,15,1,299892736,70610944,56.29280090332031
2,15,2,299892736,70610944,55.24911880493164
3,15,3,299892736,70610944,54.80543899536133
4,16,0,331350016,72708096,81.62643432617188
5,16,1,331350016,72975872,55.622657775878906
6,16,2,329252864,72708096,56.066558837890625
7,16,3,329252864,72708096,60.32841491699219
8,17,0,503316480,76902400,63.528961181640625
9,17,1,501219328,76902400,598.7532348632812
10,17,2,494927872,76902400,59.90742492675781
11,17,3,503316480,76984320,64.05484771728516
12,18,0,958398464,85291008,65.63970947265625
13,18,1,968884224,85291008,68.35475158691406
14,18,2,941621248,85291008,64.51757049560547
15,18,3,941621248,85291008,64.66092681884766
16,19,0,1801453568,102068224,66.76396942138672
17,19,1,1786773504,102068224,64.48137664794922
18,19,2,1784676352,102068224,65.04946899414062
19,19,3,1767899136,102486016,62.0333137512207
20,20,0,3529506816,135622656,65.03727722167969
21,20,1,3527409664,135622656,64.09142303466797
22,20,2,3495952384,135622656,63.03849411010742
23,20,3,3493855232,136040448,64.5083236694336
24,21,0,6941573120,202731520,86.94083404541016
25,21,1,6876561408,202731520,86.3875503540039
26,21,2,6943670272,202731520,650.5720825195312
27,21,3,6874464256,202731520,87.01193237304688
28,22,0,13960740864,336949248,164.1618194580078
29,22,1,13694402560,336949248,163.53855895996094
30,22,2,13021216768,336949248,163.3771514892578
31,22,3,14097055744,336949248,163.39891052246094
32,23,0,27334279168,605384704,354.2925720214844
33,23,1,27600617472,605384704,323.8872985839844
34,23,2,27602714624,605384704,323.8620300292969
35,23,3,27602714624,605384704,323.3173522949219
36,24,0,56761516032,1142255616,643.5341186523438
37,24,1,55150903296,1142255616,650.1184692382812
38,24,2,55417241600,1142255616,835.721923828125
39,24,3,55417241600,1142255616,645.9524536132812
