,exp,it,res,all,time
0,15,0,339738624,85073408,32219.9375
1,15,1,299892736,117508608,32.592063903808594
2,15,2,299892736,117508608,28.28019142150879
3,15,3,299892736,117508608,30.017728805541992
4,16,0,297795584,166345216,30.269407272338867
5,16,1,297795584,166612992,27.772607803344727
6,16,2,295698432,166345216,27.478368759155273
7,16,3,295698432,166345216,27.702720642089844
8,17,0,350224384,264267264,33.074302673339844
9,17,1,350224384,264262656,69.29261016845703
10,17,2,385875968,264343552,31.90755271911621
11,17,3,350224384,264343552,31.269792556762695
12,18,0,662700032,461641728,36.63945770263672
13,18,1,627048448,461642752,36.73353576660156
14,18,2,662700032,461643776,38.18345642089844
15,18,3,662700032,461642752,35.793312072753906
16,19,0,1174405120,850153472,36.78294372558594
17,19,1,1277165568,850153472,36.37529754638672
18,19,2,1207959552,850154496,36.925697326660156
19,19,3,1224736768,850155520,36.89321517944336
20,20,0,2313158656,1631343616,39.001182556152344
21,20,1,2311061504,1631343616,35.97078323364258
22,20,2,2413821952,1631343616,36.87324905395508
23,20,3,2411724800,1631344640,36.7119026184082
24,21,0,4580179968,3193305088,48.42416000366211
25,21,1,4716494848,3193305088,86.36851501464844
26,21,2,4917821440,3193305088,126.72943878173828
27,21,3,4645191680,3193305088,44.290977478027344
28,22,0,9644802048,6318061568,98.96758270263672
29,22,1,9105833984,6318061568,85.09843444824219
30,22,2,10584326144,6318061568,85.80284881591797
31,22,3,10315890688,6318061568,85.68860626220703
32,23,0,19241369600,12567574528,211.3269500732422
33,23,1,18165530624,12567575552,168.72125244140625
34,23,2,19243466752,12567575552,174.8592071533203
35,23,3,19511902208,12567574528,174.15087890625
36,24,0,38436601856,25067018240,700.763671875
37,24,1,38705037312,25067018240,341.96392822265625
38,24,2,38705037312,25067018240,547.3065185546875
39,24,3,38705037312,25067018240,339.8558349609375
