,exp,it,res,all,time
0,15,0,339738624,85073408,32219.783203125
1,15,1,299892736,117508608,32.54937744140625
2,15,2,299892736,117508608,28.230016708374023
3,15,3,299892736,117508608,30.001279830932617
4,16,0,297795584,166345216,30.17375946044922
5,16,1,297795584,166612992,27.70368003845215
6,16,2,295698432,166345216,27.468191146850586
7,16,3,295698432,166345216,27.72208023071289
8,17,0,350224384,264267264,33.072513580322266
9,17,1,350224384,264262656,69.26483154296875
10,17,2,385875968,264343552,31.936927795410156
11,17,3,350224384,264343552,31.272287368774414
12,18,0,662700032,461641728,36.61702346801758
13,18,1,627048448,461642752,36.66476821899414
14,18,2,662700032,461643776,38.1569938659668
15,18,3,662700032,461642752,35.818145751953125
16,19,0,1174405120,850153472,36.78335952758789
17,19,1,1277165568,850153472,36.230464935302734
18,19,2,1207959552,850154496,36.900062561035156
19,19,3,1224736768,850155520,36.866878509521484
20,20,0,2313158656,1631343616,39.53900909423828
21,20,1,2311061504,1631343616,35.96307373046875
22,20,2,2413821952,1631343616,36.879905700683594
23,20,3,2411724800,1631344640,36.66304016113281
24,21,0,4580179968,3193305088,48.12681579589844
25,21,1,4716494848,3193305088,85.77881622314453
26,21,2,4915724288,3193305088,121.03340911865234
27,21,3,4645191680,3193305088,44.08544158935547
28,22,0,9644802048,6318061568,95.28268432617188
29,22,1,9107931136,6318061568,81.71507263183594
30,22,2,10586423296,6318061568,82.2386245727539
31,22,3,10317987840,6318061568,83.1776351928711
32,23,0,18972934144,12567574528,198.351806640625
33,23,1,19509805056,12567574528,164.59613037109375
34,23,2,18704498688,12567574528,169.697021484375
35,23,3,17628659712,12567575552,168.54083251953125
36,24,0,38168166400,25067018240,667.9782104492188
37,24,1,38705037312,25067019264,327.7975769042969
38,24,2,38705037312,25067018240,537.3723754882812
39,24,3,38705037312,25067019264,326.2595520019531
